ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH
UCR0077039,1989,36.23181,-121.48528,-9999,15.3,23,9.1,13.9,661,22,38.3,1034.2,22,3776,1536,543,332,73,334,261,3,-10.2,43.7,-9999,1390,1007,52
UCR0077096,1997,33.96,-117.28333,915,17.3,25.6,10.9,14.7,333,29,81.8,884.4,13,4457,1140,850,355,25,355,330,1,-5.1,46.1,16.7,1404,1107,58
UCR0077090,1997,33.80944,-117.08583,610,17.7,26,11.1,14.9,317,27,87.3,975.4,12,4613,1077,942,348,37,349,311,0,-7.4,47,-9999,1524,1224,53
UCR0077097,1997,33.6,-117.045,488,18.1,26.2,11.5,14.7,317,23,88.5,1154.5,10,4736,997,991,347,39,348,309,0,-7.6,47.9,-9999,1594,1290,50
UCR0077167,1998,34.37472,-117.45,1250,14.8,23.9,7.1,16.8,437,30,56.8,793.6,33,3648,1791,613,321,80,331,251,3,-12.5,42.2,-9999,1283,970,59
UCR0077168,1999,34.03333,-117.38333,244,18.5,25.8,12.2,13.5,262,15,108.9,1767.6,8,4894,853,1008,356,21,354,332,0,-4.5,47,-9999,1537,1276,53
UCR0077092,1998,33.69167,-117.03333,610,17.7,25.9,10.9,15.1,301,27,91.9,964.2,12,4601,1083,939,342,46,344,298,0,-8.8,47.4,16.3,1563,1266,51
UCR0077095,2001,33.7,-116.96667,494,18,26.3,11.1,15.2,290,27,96.4,976.5,11,4705,1038,997,339,51,342,291,0,-9.6,47.9,-9999,1624,1334,48
UCR0077091,2001,33.52528,-117.12389,366,17.9,25.4,11.8,13.6,367,21,75.9,1224.1,10,4655,981,893,349,34,349,315,0,-6.9,46.9,-9999,1520,1196,52
UCR0077051,1994,33.98639,-116.78333,1200,15.4,24.2,8.6,15.5,485,53,52.3,460.1,26,3828,1619,650,319,83,328,245,2,-13,44.1,-9999,1392,1019,54
UCR0077156,1993,34.18917,-117.27139,600,17.6,26.2,10.7,15.4,599,33,46.1,796.5,13,4572,1116,940,346,43,346,304,1,-8,46.6,-9999,1496,1088,53
UCR0077037,1967,34.37861,-118.45833,518,17.4,25.3,11.4,13.9,456,20,60.1,1276.8,12,4487,1094,839,359,19,358,339,1,-3.9,45.7,-9999,1362,1029,60
UCR0077147,1968,34.20389,-117.40667,622,17.8,25.6,11.8,13.8,656,34,42.4,743.3,10,4638,1007,901,361,14,360,347,1,-2.7,45.7,-9999,1412,1004,58
UCR0077141,1998,34.032,-117.342,412,18.1,25.7,11.8,13.9,323,19,87.2,1355.7,9,4756,940,956,356,22,353,331,0,-4.8,46.7,-9999,1489,1190,55
UCR0077138,1998,34.02056,-117.30389,396,18.2,25.9,11.8,14,294,20,95.7,1267.6,9,4764,942,966,356,22,354,332,0,-4.8,46.8,-9999,1494,1212,55
UCR0077143,1995,34.31472,-117.57917,1695,11.1,20.5,3.6,17,779,49,27.1,422.7,94,2527,2763,250,253,131,299,168,32,-21.3,38.9,-9999,1159,797,57
UCR0077099,1989,33.60833,-117.04167,470,18.1,26.3,11.6,14.6,311,22,90.3,1172.2,10,4750,987,996,348,38,349,311,0,-7.4,48,-9999,1597,1296,50
UCR0077139,2001,34.04444,-117.115,633,17.7,25.9,11.3,14.6,364,30,76.2,863,12,4616,1064,935,354,27,354,326,1,-5.7,46.2,-9999,1471,1149,55
UCR0077005,2001,35.08617,-118.394,1372,13.3,23.5,5.3,18.2,339,22,68.7,1087.7,59,3206,2224,505,305,96,319,223,7,-15.3,40.8,-9999,1156,900,63
UCR0079815,2001,33.69056,-116.70806,1494,13.9,22.7,7.4,15.3,559,66,42.8,341.6,38,3353,1964,469,300,105,321,216,5,-15.8,42.4,18.3,1308,895,55
UCR0077100,2001,33.68833,-116.66333,1463,14,22.9,7.3,15.5,531,64,45.2,356.7,38,3386,1953,490,300,105,320,216,5,-15.7,42.6,-9999,1318,919,55
UCR0077194,2002,35.09694,-120.07833,549,16.3,25.3,9.3,16,549,25,48,996.4,20,4150,1414,791,341,52,343,291,2,-8.8,45.3,-9999,1367,989,57
UCR0077208,2002,37.33889,-119.58639,976,14.7,25.1,6.8,18.3,901,55,27.4,458.6,40,3643,1892,689,306,96,319,223,9,-15.4,43.3,-9999,1292,876,55
UCR0077140,2003,34.14917,-116.45583,1250,16,26.1,7.7,18.3,235,29,110.6,912.4,29,4094,1588,871,323,75,328,253,1,-12.8,43.6,-9999,1386,1153,56
UCR0077030,2003,34.4925,-118.6025,366,17.6,25.2,11.7,13.5,378,13,73.1,1973.4,10,4564,1020,849,356,24,354,331,0,-5,46.4,-9999,1443,1132,56
UCR0077217,2003,34.37111,-118.68778,457,17.8,25.4,12,13.4,457,15,60.7,1641.1,10,4613,996,869,364,6,364,358,1,-1.2,45.2,-9999,1338,1020,62
UCR0077042,2000,36.06333,-121.185,381,15.6,23.2,9.1,14.1,560,20,45.6,1167.2,21,3855,1485,574,322,85,325,241,2,-12.2,44.7,-9999,1477,1100,48
UCR0077040,1973,35.96917,-121.18361,305,15.4,23.1,8.4,14.7,491,17,51.8,1345.3,23,3802,1530,557,307,98,312,213,2,-14.5,45.7,-9999,1542,1182,44
UCR0077136,1995,34.37667,-117.05833,1738,12.3,22.1,4.5,17.7,336,33,66.5,665,77,2925,2451,386,270,124,305,181,10,-19.1,41.5,-9999,1260,998,55
UCR0077101,1998,33.9625,-116.75194,854,17.2,25.9,10.2,15.7,394,41,68.9,630.6,16,4437,1234,911,338,56,340,284,1,-9.8,45.3,-9999,1485,1147,53
UCR0077006,1998,35.06056,-118.38806,1341,13.7,24,5.5,18.5,330,21,71.8,1133.7,55,3339,2140,568,310,92,323,232,6,-14.5,41.2,-9999,1166,913,63
UCR0077043,1948,36.49028,-121.93056,213,13.7,16.8,10.3,6.6,586,26,40.4,638.1,16,3111,1733,105,351,30,349,319,1,-6.3,36.2,-9999,999,632,66
UCR0077102,2003,33.53417,-116.8675,854,16.8,25.3,10.3,15,341,36,78.5,699.1,16,4306,1272,814,341,54,344,289,1,-8.9,46,-9999,1498,1177,53
UCR0077209,1955,39.00167,-123.08472,244,15,22.9,8,14.9,967,46,25.9,499.6,26,3665,1637,530,329,73,328,255,5,-10.7,43.8,-9999,1297,895,54
UCR0077001,1958,35.6575,-118.33028,799,16.9,27.8,7.5,20.2,279,14,96.4,1953.1,27,4411,1478,1083,315,79,322,243,2,-15.2,46,-9999,1449,1201,53
UCR0077218,1958,34.35278,-119.30528,61,16.2,20.9,12.3,8.6,417,13,62.7,1591.5,9,4005,1131,409,358,18,357,339,0,-4.4,41.9,-9999,1262,927,60
UCR0077179,1997,33.34889,-117.0375,162,18,24.9,13.1,11.8,377,19,74.3,1330.9,7,4706,871,842,360,14,359,345,0,-3.2,46.8,-9999,1458,1116,56
UCR0077103,1997,33.46667,-117.06667,396,17.8,25.3,12.3,13,393,23,70.8,1112.5,9,4645,965,865,356,23,356,333,0,-4.9,46.5,-9999,1478,1136,55
UCR0077216,1997,40.78878,-123.5585,252,14,23.1,6.5,16.6,1262,93,19,247.3,41,3368,1972,503,311,99,319,220,14,-13,45,-9999,1271,827,53
UCR0077207,1997,39.07,-122.50861,274,15.8,25,7.8,17.1,736,30,35,832.2,27,3954,1589,755,331,69,336,267,4,-11.2,44.4,-9999,1284,937,56
UCR0077104,1997,33.46806,-117.075,378,17.8,25.1,12.3,12.9,389,22,71.3,1131.4,9,4624,966,850,355,23,356,333,0,-4.9,46.3,-9999,1468,1128,55
UCR0077197,1902,37.75361,-122.08667,3,14.2,19.1,9,10.1,644,22,37.6,854.9,21,3341,1645,238,349,35,349,314,2,-8.3,38.5,-9999,1065,728,65
UCR0077105,2004,33.76111,-117.02694,488,18,26.2,11.1,15.1,293,25,95.7,1042.4,11,4714,1030,999,342,47,343,296,0,-9,47.8,-9999,1603,1312,49
UCR0077000,1973,35.2,-118.54111,915,14.4,24.4,6.4,18,273,20,89.2,1221.6,42,3541,1933,615,307,93,320,228,3,-15.3,42.3,-9999,1283,1023,57
UCR0077180,2003,32.66361,-116.22167,870,15.3,24,8.5,15.5,344,44,73.6,547,24,3811,1600,621,315,93,324,232,1,-11.9,45.4,-9999,1501,1172,50
UCR0077134,2004,34.14722,-116.45694,1256,16,26.1,7.7,18.3,237,28,109.6,916.5,29,4089,1590,869,323,75,328,253,1,-12.7,43.6,19.1,1383,1149,57
UCR0077135,2004,34.13917,-116.45278,1113,16.5,26.6,8.1,18.4,221,29,120.1,906.5,25,4265,1485,951,325,73,329,257,1,-12.3,44.4,-9999,1439,1219,55
UCR0077178,2004,33.27083,-116.64167,898,15,23.8,8.2,15.6,457,58,54.7,408.8,28,3700,1695,590,300,103,318,215,2,-15.8,45.1,-9999,1486,1111,48
UCR0077133,1998,34.175,-117.67222,747,16.6,24.4,10.7,13.7,649,30,41,817.2,14,4208,1251,712,350,37,351,314,1,-6.3,44.3,-9999,1339,932,59
UCR0077176,2004,33.03111,-116.66056,-9999,15.2,23.9,8.7,15.1,605,54,41.7,442.5,24,3777,1623,605,333,68,338,270,3,-10.3,44.2,-9999,1354,934,57
UCR0077131,1985,34.22222,-117.46611,732,16.8,25.1,10.3,14.8,766,38,35,668.3,15,4298,1257,799,349,39,351,311,2,-6.6,45.1,-9999,1382,958,58
UCR0077132,2005,34.14472,-116.45222,1250,16.1,26.1,7.8,18.3,238,30,109.5,883.4,29,4104,1580,874,324,74,329,255,1,-12.6,43.6,19.1,1384,1149,57
UCR0077182,2005,32.76889,-116.81278,265,18,24.8,12.5,12.3,361,20,77.6,1236.2,8,4696,905,857,356,23,356,333,0,-4.8,45.9,-9999,1496,1147,54
UCR0077191,2005,35.1,-120.07833,526,16.4,25.3,9.4,15.9,545,25,48.4,1013.6,19,4162,1404,795,340,53,343,290,2,-9.1,45.4,-9999,1378,1001,57
UCR0077175,2005,32.67861,-116.86,270,17.8,24.3,12.5,11.8,345,19,80.5,1284.6,8,4633,910,805,358,18,357,340,0,-4.2,44.7,-9999,1421,1082,57
UCR0077187,2005,35.215,-120.44333,232,15.4,20.6,10.2,10.4,549,20,46.2,1046.8,15,3745,1379,381,337,58,338,279,1,-10,41.5,-9999,1315,923,54
UCR0077069,2003,33.59278,-116.82611,1037,15.8,24.5,9.3,15.3,372,41,69.2,597.3,22,3965,1512,691,328,75,335,260,1,-11.6,45,-9999,1429,1096,54
UCR0077070,2002,33.89778,-116.79361,915,16.9,25.7,10,15.7,419,42,64.3,610.9,17,4364,1273,871,342,49,343,294,1,-9,45.3,16.8,1432,1086,56
UCR0077186,2005,35.305,-120.36833,460,15.5,23.3,8.7,14.6,651,24,39.2,956.3,22,3855,1510,592,324,78,329,251,3,-12.4,44.1,-9999,1419,1014,51
UCR0077071,2001,33.60833,-116.74167,1143,15.1,24.2,8,16.3,410,49,61.2,497.6,30,3737,1722,644,316,90,329,238,2,-13.5,44.5,-9999,1391,1048,54
UCR0077073,2004,34.02375,-116.89231,1341,13.5,22.3,6.7,15.6,593,67,39.5,332.7,44,3205,2084,416,285,115,312,197,7,-17.5,42.4,-9999,1317,907,53
UCR0077072,2005,33.51103,-117.06725,393,17.8,25.4,11.8,13.6,364,22,76.3,1179.8,10,4639,986,883,349,34,350,316,0,-6.8,46.9,-9999,1520,1193,52
UCR0077174,1982,32.77917,-116.56444,1200,14.1,22.8,7.7,15.1,594,44,40.6,516.5,33,3405,1890,462,305,104,320,216,4,-13.8,43.8,-9999,1387,976,53
UCR0077028,2000,34.21611,-118.14639,518,17.5,24.5,12.2,12.3,554,30,49.7,814.2,9,4532,1001,799,361,13,360,347,1,-2.5,44.2,-9999,1332,937,61
UCR0077029,2000,34.21611,-118.14639,549,17.5,24.5,12.1,12.4,562,30,48.9,809.3,10,4505,1018,790,361,13,360,347,1,-2.6,44.1,-9999,1324,927,61
UCR0077130,2000,34.27056,-117.29139,1098,14.9,24.1,7.5,16.6,599,43,41.6,562.8,32,3681,1763,622,315,89,327,238,4,-13.8,43.2,-9999,1355,967,55
UCR0077204,2006,38.63194,-120.72222,665,15.1,24.8,7,17.7,973,73,25.8,340.7,35,3747,1763,690,325,74,329,256,7,-12.8,44.5,-9999,1272,832,57
UCR0077068,2000,33.6,-117.01667,457,18.2,26.3,11.8,14.5,320,23,88.1,1131.8,10,4777,973,1010,349,37,350,313,0,-7.1,48.1,-9999,1604,1297,50
UCR0077200,2006,38.50778,-120.84861,341,15.8,25.1,7.8,17.3,757,49,34.1,515.7,27,3989,1558,758,337,55,338,282,4,-10.8,43.6,-9999,1303,909,57
UCR0077129,2006,34.16114,-116.51094,1220,15.8,25.9,7.5,18.4,220,20,117.5,1289.5,31,4014,1643,839,316,83,324,241,2,-13.9,43.6,-9999,1394,1174,55
UCR0077128,2005,34.27194,-117.29417,1098,14.9,24,7.5,16.5,592,42,42.1,567.8,32,3688,1753,624,316,87,327,240,4,-13.6,43.2,-9999,1353,966,55
UCR0077213,2003,33.53333,-117.58333,91,18.1,23.7,13.5,10.2,332,16,84.6,1479.1,6,4727,799,795,365,3,364,361,0,-0.5,44.3,-9999,1367,1058,60
UCR0077067,1998,33.97222,-116.86056,915,16.6,25.4,10,15.5,483,48,55.2,526.6,17,4247,1328,806,340,55,343,288,1,-9.4,45.7,-9999,1446,1066,54
UCR0077027,2003,34.20333,-118.26472,823,17.3,24.4,11.8,12.6,574,28,47.6,860.8,10,4449,1051,772,365,2,363,362,1,-0.2,43.8,16.8,1274,905,65
UCR0077066,1998,33.99722,-116.83,1220,15,23.9,8.3,15.6,571,57,43.8,417.3,28,3697,1709,600,315,89,326,237,3,-13.8,44.1,-9999,1378,967,54
UCR0077065,1998,33.98528,-116.78056,1128,15.6,24.4,8.8,15.6,467,51,54.8,480.1,24,3915,1564,686,320,82,329,246,2,-12.9,44.5,-9999,1420,1053,53
UCR0077026,1989,34.16389,-117.81639,442,17.8,24.6,12.7,11.9,560,29,49.7,842.3,8,4631,924,822,362,11,362,351,0,-2.4,44.5,-9999,1368,963,59
UCR0077125,1995,34.29083,-117.46028,890,16,24.5,9.1,15.3,606,32,43,769.3,20,4033,1437,699,341,53,344,291,2,-8.9,44.1,-9999,1337,952,58
UCR0077127,1995,34.40639,-117.60583,1378,13.8,23.5,5.8,17.7,329,37,72.3,631.2,48,3354,2073,539,298,102,318,216,4,-16.1,41.7,-9999,1275,1002,57
UCR0077126,1995,34.25694,-117.47583,1037,15.6,24,8.9,15.1,785,37,32.6,654.8,22,3901,1522,644,343,50,346,296,3,-8.2,43.1,-9999,1281,884,61
UCR0077117,1995,34.20361,-117.39444,610,17.8,25.6,11.8,13.8,649,35,42.9,741.3,10,4645,1005,906,361,14,360,347,1,-2.8,45.8,-9999,1415,1008,58
UCR0077122,1995,34.29972,-117.48028,945,15.6,24.2,8.6,15.6,620,32,41.4,767.1,22,3909,1529,656,334,64,339,275,2,-10.3,43.7,-9999,1326,938,58
UCR0077121,1995,34.29972,-117.48028,945,15.6,24.2,8.6,15.6,620,32,41.4,767.1,22,3909,1529,656,334,64,339,275,2,-10.3,43.7,-9999,1326,938,58
UCR0077124,1995,34.20722,-117.66528,1220,14.4,22.9,8,14.9,804,39,30.4,582.5,30,3500,1810,495,328,74,335,261,5,-11.1,41.6,-9999,1205,805,61
UCR0077123,1995,34.29972,-117.48028,945,15.6,24.2,8.6,15.6,620,32,41.4,767.1,22,3909,1529,656,334,64,339,275,2,-10.3,43.7,-9999,1326,938,58
UCR0077120,1995,34.19556,-117.54583,1043,15,23.6,8.1,15.5,938,45,26.6,520,28,3699,1689,585,323,81,333,252,5,-12.1,42.9,-9999,1305,869,57
UCR0077119,1995,34.19222,-117.5425,976,15.4,23.9,8.5,15.3,902,44,28.1,543.3,24,3816,1593,619,329,73,336,263,4,-11.1,43.3,-9999,1322,887,57
UCR0077025,1998,34.42333,-117.71444,1512,13.2,23.1,5.2,17.9,350,38,66.4,612.5,60,3178,2247,493,287,113,313,200,7,-17.3,42.3,-9999,1259,978,57
UCR0077024,1998,34.18778,-117.72111,1317,15,23.4,8.6,14.8,786,38,31.8,617.3,26,3694,1673,569,346,44,348,304,4,-7.6,41.4,16.3,1165,788,66
UCR0076995,2007,34.84194,-118.81889,1280,14.3,24,6.4,17.6,348,20,69.7,1184.3,44,3501,1965,601,315,87,326,238,4,-13.7,43.5,16.6,1284,1009,58
UCR0105267,2007,34.80417,-118.74917,1006,15.1,25.5,6.7,18.7,322,20,77.8,1253.6,38,3781,1806,739,312,88,320,233,3,-14.8,44.5,-9999,1353,1080,56
UCR0077199,2007,38.54028,-120.84083,302,15.9,25.2,7.7,17.4,762,50,33.9,506.2,28,3994,1559,762,337,56,337,281,4,-10.9,43.4,-9999,1303,907,57
UCR0105260,2007,34.81417,-118.78472,1128,14.5,24.4,6.6,17.8,346,21,70.8,1188.3,41,3568,1914,629,313,89,323,234,4,-14.2,43.3,-9999,1296,1023,58
UCR0105261,2007,34.8675,-118.67594,1067,15.3,26,6.5,19.5,313,21,80.9,1242,40,3869,1804,816,310,90,319,230,3,-15,45.7,-9999,1392,1123,55
UCR0105263,2006,34.77028,-118.67833,960,15.4,26.1,6.7,19.4,302,21,84.1,1251.1,38,3895,1773,822,309,87,319,232,3,-15.6,45.1,-9999,1365,1099,55
UCR0105262,2006,34.78889,-118.7375,1006,15.2,25.7,6.7,19,318,21,79,1251,38,3808,1803,762,310,87,319,232,3,-15.2,44.6,-9999,1352,1082,56
UCR0105266,2006,34.79944,-118.75833,1037,14.9,25.2,6.7,18.5,325,20,76.7,1234.3,38,3728,1831,708,312,88,321,233,3,-14.7,44.3,-9999,1339,1068,56
UCR0077023,1998,34.43333,-117.71667,1402,13.8,23.8,5.7,18.1,305,36,78.3,665,52,3381,2092,574,294,106,316,210,4,-16.6,43,-9999,1303,1034,56
UCR0105227,1998,34.19333,-117.73028,890,16.1,24.2,10.1,14.1,702,34,37.2,711.5,17,4053,1378,673,348,41,350,309,2,-6.9,43.5,-9999,1278,867,61
UCR0077118,1998,34.30139,-117.49583,1335,14.4,23.1,7.2,15.9,694,37,35.2,630.1,34,3509,1843,524,327,72,335,263,5,-11.5,41.3,-9999,1218,851,62
UCR0077021,2001,34.45167,-117.81139,1223,15,25,6.6,18.4,246,28,101.8,890.7,38,3763,1815,726,306,95,322,227,2,-15.4,44.2,-9999,1390,1152,54
UCR0077020,2001,34.45306,-117.80694,1311,14.8,24.7,6.4,18.3,258,31,95.9,787,41,3675,1875,687,306,95,322,227,2,-15.3,43.7,-9999,1353,1111,56
UCR0105264,2008,34.77222,-118.61667,970,15.8,26.7,6.6,20.1,297,22,86.7,1240,37,4033,1723,912,310,85,319,234,3,-15.5,45.7,-9999,1382,1119,55
UCR0105265,2008,34.76667,-118.60833,915,15.9,26.7,6.9,19.8,286,21,90.7,1268.9,35,4066,1684,916,313,83,321,238,2,-15,45.7,-9999,1385,1123,56
UCR0077019,1999,34.19583,-117.71667,1171,15.2,23.7,8.7,15,772,37,32.6,639.9,25,3753,1641,600,341,53,344,291,4,-8.6,42,-9999,1207,816,64
UCR0077064,2008,33.71168,-116.69023,1555,13.6,22.3,7,15.3,568,66,41.5,336.5,43,3242,2059,433,292,111,316,206,6,-16.7,42.1,-9999,1296,882,55
UCR0077201,2008,38.28639,-120.66,305,16,25.4,7.7,17.7,773,48,33.6,533.2,28,4044,1558,810,335,60,337,277,4,-11.4,44.5,-9999,1318,920,57
UCR0077018,2001,34.19525,-118.20658,442,18.2,24.4,13.3,11,508,25,55.4,959.8,7,4741,826,839,365,2,365,363,0,0.7,44.7,-9999,1361,987,61
UCR0077173,2004,33.35981,-116.67292,899,15.5,24.5,8.5,16,397,51,64.1,475.3,26,3864,1614,677,319,87,330,243,2,-12.9,45.3,-9999,1448,1120,52
UCR0077114,2008,34.31417,-117.43861,1107,15.2,23.8,8,15.8,580,34,43.4,709.2,27,3752,1660,611,330,68,337,268,3,-10.9,42.7,-9999,1280,909,59
UCR0077017,2008,34.17028,-117.81278,549,17.5,24.6,12.3,12.2,587,30,46.9,810.6,9,4526,998,790,361,13,361,348,1,-2.7,44.3,-9999,1340,934,60
UCR0077203,2009,38.65556,-120.67528,607,15,24.7,6.9,17.8,965,71,25.9,348.2,36,3706,1796,677,319,81,326,246,8,-13.4,44.6,-9999,1282,839,56
UCR0077063,2004,33.96667,-117.31944,424,18.1,25.8,11.8,14,274,19,102.3,1342.8,9,4733,956,949,355,24,354,330,0,-5.1,47,15.8,1494,1223,54
UCR0077113,2008,34.28903,-117.20592,1469,12.7,21.9,5.1,16.8,585,48,38.8,452.2,62,2999,2320,379,289,112,315,203,12,-17.1,40.4,-9999,1194,834,59
UCR0076998,2010,34.84278,-118.69528,998,15.5,26.3,6.5,19.8,287,20,88.7,1314.2,40,3924,1787,855,304,92,316,224,3,-16.3,45.8,-9999,1404,1142,54
UCR0077062,2010,33.73444,-117.41083,363,18.5,26.3,12.6,13.7,282,15,101,1768.9,8,4892,873,1028,359,18,358,340,0,-3.9,47.9,-9999,1558,1287,53
UCR0077061,2010,33.74306,-117.39417,488,18.2,26.1,12.3,13.8,289,17,97.7,1520.1,9,4794,933,987,358,19,358,339,0,-4.2,47.8,-9999,1530,1256,54
UCR0077060,2004,33.76667,-116.86667,518,17.9,26.3,11.1,15.2,315,31,88.5,842.4,12,4670,1065,987,341,50,343,294,0,-9.1,47.7,-9999,1601,1291,49
UCR0076994,2010,34.91889,-118.64028,1613,13.3,23.2,5.5,17.7,413,26,56.5,879.1,58,3213,2210,504,309,97,324,227,7,-14.1,41.2,18.3,1166,870,63
UCR0076997,2010,34.91,-118.63167,1442,13.6,23.6,5.6,18,396,25,59.5,940.2,56,3288,2161,538,308,97,322,225,7,-14.2,41.9,-9999,1201,911,61
UCR0105259,2010,34.81389,-118.83194,1141,13.9,23.4,6.1,17.3,336,20,71.2,1165.6,47,3371,2037,531,301,100,317,217,4,-15.8,43.6,-9999,1325,1050,55
UCR0076996,2010,34.84622,-118.70036,1009,15.4,26.2,6.5,19.7,293,20,86.8,1300.2,39,3903,1790,838,306,91,318,227,3,-15.8,45.7,-9999,1396,1132,54
UCR0076999,2010,34.88731,-118.65233,1259,14.6,25,6.1,18.9,350,23,70.1,1069.4,46,3621,1954,697,309,93,321,227,4,-14.7,44.1,-9999,1310,1029,58
UCR0105244,2010,34.78444,-115.65972,1322,16.8,28,7,21,200,60,133.7,468.1,32,4378,1561,1114,334,61,333,272,1,-10.8,43.1,-9999,1287,1085,63
UCR0077196,2010,38.59528,-120.65361,677,14.8,24.5,6.8,17.7,991,75,25,326,38,3650,1844,661,318,83,327,244,9,-13.5,44.3,-9999,1258,813,57
UCR0077059,2003,33.80822,-117.26033,536,17.6,25.7,11.1,14.6,282,21,98.1,1211.3,12,4587,1065,907,345,43,346,302,0,-8.4,47.1,16.4,1540,1264,51
UCR0077057,2011,33.73889,-117.38889,463,18.3,26.2,12.3,13.9,286,16,98.9,1586.7,9,4800,933,993,357,20,357,337,0,-4.4,47.8,-9999,1538,1267,54
UCR0077058,2011,33.73644,-117.23564,451,18,26,11.2,14.8,272,17,102.9,1519,11,4709,1009,976,343,44,344,300,0,-8.6,47.5,-9999,1592,1326,50
UCR0077111,2011,34.59158,-115.50897,496,21.6,33.6,10.3,23.3,113,37,280.7,913.2,11,6081,827,2154,356,30,347,317,0,-5.2,48.6,-9999,1585,1474,59
UCR0077056,2011,33.76306,-117.46639,311,18.3,25.9,12.5,13.4,295,16,96,1663.8,8,4830,889,977,358,20,357,337,0,-4.3,47.6,-9999,1542,1259,53
UCR0077185,2008,35.30728,-119.98622,591,15.3,24.1,8,16.1,233,15,108.3,1655.3,27,3792,1642,642,308,95,320,225,1,-14.8,44.8,-9999,1441,1207,50
UCR0077110,2005,34.8192,-115.64787,1348,16.5,27.8,6.7,21,204,62,130.1,451,34,4302,1601,1075,333,62,332,270,1,-11.1,42.9,-9999,1278,1074,63
UCR0077109,2012,34.31102,-117.43883,1198,14.9,23.6,7.7,15.9,602,36,41.4,651.9,29,3669,1723,584,330,69,336,267,4,-11,42.2,-9999,1257,887,60
UCR0077170,2009,33.199,-116.751,1079,15.1,23.8,8.4,15.4,663,54,37.8,437.6,27,3732,1674,604,329,73,335,262,3,-11.2,43.7,-9999,1349,929,57
UCR0077055,2010,33.64497,-116.65589,1349,14.2,23.1,7.4,15.7,499,63,48.5,364.5,37,3439,1916,513,300,106,321,214,4,-15.8,43.1,-9999,1347,957,54
UCR0077198,2012,38.54139,-120.84472,270,15.9,25.2,7.7,17.5,745,48,34.8,523,27,4011,1547,769,337,55,338,283,4,-10.8,43.4,-9999,1306,913,57
UCR0077172,2012,32.66719,-116.44189,970,14.7,23.1,8.3,14.8,433,38,56.9,609.3,26,3569,1730,496,299,112,315,203,2,-13.4,45.2,-9999,1514,1144,47
UCR0077016,2010,34.28419,-118.04531,1220,15,24.2,8,16.1,848,35,29.4,690.8,30,3702,1747,637,341,54,343,290,6,-8.6,42.3,-9999,1147,774,67
UCR0077108,1998,34.18278,-117.40861,549,18,25.6,12,13.6,605,32,46.3,806.8,9,4700,966,921,361,13,360,347,1,-2.8,46,-9999,1436,1031,57
UCR0077054,1998,33.99253,-116.82772,1305,14.9,23.7,8.2,15.5,579,57,43,412.7,29,3665,1725,583,320,83,330,247,3,-13,43.5,-9999,1336,929,56
UCR0077053,1998,33.98592,-116.86969,976,16.2,25.1,9.5,15.6,520,53,50.3,469.9,20,4104,1427,756,333,66,339,273,2,-10.8,45.5,-9999,1436,1037,54
UCR0077052,2013,33.73335,-117.41962,377,18.5,26.2,12.6,13.6,289,15,98.8,1698.4,8,4892,872,1026,359,17,359,342,0,-3.7,47.8,-9999,1552,1275,53
UCR0077049,2013,33.59806,-117.14194,396,18.1,26.2,11.6,14.6,306,20,92.1,1335.3,10,4766,974,996,347,39,347,309,0,-7.7,48,-9999,1596,1301,50
UCR0077047,2013,33.59833,-117.14194,390,18.2,26.2,11.6,14.6,305,20,92.2,1337,10,4768,973,997,347,39,347,309,0,-7.7,48.1,-9999,1597,1301,50
UCR0077195,2013,38.56861,-120.84611,262,15.9,25.3,7.7,17.5,761,49,34.1,515.8,27,4024,1541,776,337,55,338,283,4,-10.8,43.3,-9999,1306,912,57
UCR0077212,2013,39.04944,-121.04611,495,15.4,24.8,7.6,17.2,978,65,25.9,378.7,30,3824,1672,692,328,68,331,263,6,-12.3,43.5,-9999,1243,810,58
UCR0077046,2014,33.76111,-117.4625,315,18.3,25.9,12.4,13.5,293,16,96.6,1656.9,8,4825,895,977,357,21,356,335,0,-4.5,47.6,-9999,1546,1263,53
UCR0077048,2014,33.64194,-117.2225,534,18,26.1,11.6,14.4,284,17,98.5,1500.2,10,4721,991,971,351,33,351,318,0,-6.5,47.6,16.2,1570,1303,51
UCR0076993,2009,34.84767,-118.72403,1012,15.3,25.7,6.7,19,310,20,81.4,1282.4,38,3849,1787,787,312,88,322,233,3,-14.8,45,-9999,1371,1100,55
UCR0077015,2009,34.8,-118.83014,1371,13.5,23,5.8,17.2,358,21,65.6,1110.9,51,3247,2128,481,300,99,316,216,5,-15.9,43.1,17.1,1279,1007,56
UCR0077045,2015,33.8983,-117.36452,372,18.1,25.7,11.9,13.8,268,18,104.6,1412,9,4723,948,932,354,26,353,327,0,-5.5,47.3,-9999,1516,1248,53
UCR0077014,2014,34.46542,-117.82325,1126,15.4,25.4,6.8,18.6,225,24,113,1061.1,35,3885,1736,782,306,93,322,229,2,-15.5,44.6,-9999,1429,1205,53
UCR0077044,2013,33.72958,-116.74578,1540,13.9,22.7,7.3,15.4,545,64,43.9,354.4,38,3360,1964,475,302,103,321,219,5,-15.4,42.4,-9999,1300,896,56
