id,accessURI,thumbnailAccessURI,goodQualityAccessURI,Owner,providerManagedID,associatedSpecimenReference
196213,https://api.idigbio.org/v2/media/3733fb99b2db3b8cb64cbeaa1bc5e5db,https://api.idigbio.org/v2/media/3733fb99b2db3b8cb64cbeaa1bc5e5db?size=thumbnail,https://api.idigbio.org/v2/media/3733fb99b2db3b8cb64cbeaa1bc5e5db?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:a5c1b70d-904f-49f0-ac2c-198fdc08f077,http://cch2.org/portal/collections/individual/index.php?occid=196213
196214,https://api.idigbio.org/v2/media/177b069fa790d31e3869703d9e1c6e9f,https://api.idigbio.org/v2/media/177b069fa790d31e3869703d9e1c6e9f?size=thumbnail,https://api.idigbio.org/v2/media/177b069fa790d31e3869703d9e1c6e9f?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:b9bb645f-f2de-4cdd-9545-e941c87d3d8e,http://cch2.org/portal/collections/individual/index.php?occid=196214
196215,https://api.idigbio.org/v2/media/afd630bb1f14b40fa5fb325bc25802cd,https://api.idigbio.org/v2/media/afd630bb1f14b40fa5fb325bc25802cd?size=thumbnail,https://api.idigbio.org/v2/media/afd630bb1f14b40fa5fb325bc25802cd?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:dddd0c72-da2b-4510-8d98-a7de265e1d8e,http://cch2.org/portal/collections/individual/index.php?occid=196215
196217,https://api.idigbio.org/v2/media/813fbfd7f997a04e473e07afda9ad0fc,https://api.idigbio.org/v2/media/813fbfd7f997a04e473e07afda9ad0fc?size=thumbnail,https://api.idigbio.org/v2/media/813fbfd7f997a04e473e07afda9ad0fc?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:a66e4c17-10e4-4d68-8b87-5233df61a30a,http://cch2.org/portal/collections/individual/index.php?occid=196217
196218,https://api.idigbio.org/v2/media/3692d505774ebf119329c5f0fd6e2f05,https://api.idigbio.org/v2/media/3692d505774ebf119329c5f0fd6e2f05?size=thumbnail,https://api.idigbio.org/v2/media/3692d505774ebf119329c5f0fd6e2f05?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:16edd9d0-60ff-4ea9-b6cd-84304b591b8d,http://cch2.org/portal/collections/individual/index.php?occid=196218
196219,https://api.idigbio.org/v2/media/e03b8c2d9cedabaff2e39f977db0f760,https://api.idigbio.org/v2/media/e03b8c2d9cedabaff2e39f977db0f760?size=thumbnail,https://api.idigbio.org/v2/media/e03b8c2d9cedabaff2e39f977db0f760?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:7078669f-9161-4499-99aa-d68b29b26990,http://cch2.org/portal/collections/individual/index.php?occid=196219
196220,https://api.idigbio.org/v2/media/41a94bddf109b64d47534e1febdd40ba,https://api.idigbio.org/v2/media/41a94bddf109b64d47534e1febdd40ba?size=thumbnail,https://api.idigbio.org/v2/media/41a94bddf109b64d47534e1febdd40ba?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:232e46ba-af2a-4b5e-970b-7dab0aa8c38d,http://cch2.org/portal/collections/individual/index.php?occid=196220
196221,https://api.idigbio.org/v2/media/16eda5f830c87212a09dc7a808bffb6a,https://api.idigbio.org/v2/media/16eda5f830c87212a09dc7a808bffb6a?size=thumbnail,https://api.idigbio.org/v2/media/16eda5f830c87212a09dc7a808bffb6a?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:43c8de1d-626b-4390-a355-3f45bf940719,http://cch2.org/portal/collections/individual/index.php?occid=196221
196222,https://api.idigbio.org/v2/media/5d70e07ba3b38382b70c5f8356b6efd2,https://api.idigbio.org/v2/media/5d70e07ba3b38382b70c5f8356b6efd2?size=thumbnail,https://api.idigbio.org/v2/media/5d70e07ba3b38382b70c5f8356b6efd2?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:7010a03d-2bf4-4d2e-ac74-b366ef177d99,http://cch2.org/portal/collections/individual/index.php?occid=196222
196223,https://api.idigbio.org/v2/media/bc0dd4f351c45409b4dc63dd1a3f6453,https://api.idigbio.org/v2/media/bc0dd4f351c45409b4dc63dd1a3f6453?size=thumbnail,https://api.idigbio.org/v2/media/bc0dd4f351c45409b4dc63dd1a3f6453?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:1ce7b733-cb9b-4d0a-bf8d-58e45030fa0f,http://cch2.org/portal/collections/individual/index.php?occid=196223
196224,https://api.idigbio.org/v2/media/6eed0ee693d9674384d58253394945ca,https://api.idigbio.org/v2/media/6eed0ee693d9674384d58253394945ca?size=thumbnail,https://api.idigbio.org/v2/media/6eed0ee693d9674384d58253394945ca?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:a47cda06-8ee4-435c-a9c9-db012dc1e081,http://cch2.org/portal/collections/individual/index.php?occid=196224
196225,https://api.idigbio.org/v2/media/818fbec74e780f3faec67d502e21553c,https://api.idigbio.org/v2/media/818fbec74e780f3faec67d502e21553c?size=thumbnail,https://api.idigbio.org/v2/media/818fbec74e780f3faec67d502e21553c?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:e7e50538-8bfc-414f-aaee-4d1acba054fd,http://cch2.org/portal/collections/individual/index.php?occid=196225
196226,https://api.idigbio.org/v2/media/3685ec4743aa7508fcf38cf1a1e9ab2a,https://api.idigbio.org/v2/media/3685ec4743aa7508fcf38cf1a1e9ab2a?size=thumbnail,https://api.idigbio.org/v2/media/3685ec4743aa7508fcf38cf1a1e9ab2a?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:1bd5f4cf-8596-466e-9862-f268756407a6,http://cch2.org/portal/collections/individual/index.php?occid=196226
196227,https://api.idigbio.org/v2/media/7f7f0efb0937a6133b3409a6126b704f,https://api.idigbio.org/v2/media/7f7f0efb0937a6133b3409a6126b704f?size=thumbnail,https://api.idigbio.org/v2/media/7f7f0efb0937a6133b3409a6126b704f?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:6f313323-4ea7-4953-8130-9330e68b92ff,http://cch2.org/portal/collections/individual/index.php?occid=196227
196228,https://api.idigbio.org/v2/media/f32ae74ce2ed3dbd204b46b7f0877cc9,https://api.idigbio.org/v2/media/f32ae74ce2ed3dbd204b46b7f0877cc9?size=thumbnail,https://api.idigbio.org/v2/media/f32ae74ce2ed3dbd204b46b7f0877cc9?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:851dc937-d907-4472-ae4b-a3de491e4997,http://cch2.org/portal/collections/individual/index.php?occid=196228
196229,https://api.idigbio.org/v2/media/542aa1bc8a2828134a1b00882eafba7a,https://api.idigbio.org/v2/media/542aa1bc8a2828134a1b00882eafba7a?size=thumbnail,https://api.idigbio.org/v2/media/542aa1bc8a2828134a1b00882eafba7a?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:dd7592f8-0fa5-4519-b574-736fa31b88ae,http://cch2.org/portal/collections/individual/index.php?occid=196229
196230,https://api.idigbio.org/v2/media/a93057528e30379b650ec3590e14aff8,https://api.idigbio.org/v2/media/a93057528e30379b650ec3590e14aff8?size=thumbnail,https://api.idigbio.org/v2/media/a93057528e30379b650ec3590e14aff8?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:5895dabc-b6de-4483-b8ac-d262efba3620,http://cch2.org/portal/collections/individual/index.php?occid=196230
196231,https://api.idigbio.org/v2/media/cfe701033cd3ba07c6d8eb9d7b9cbae7,https://api.idigbio.org/v2/media/cfe701033cd3ba07c6d8eb9d7b9cbae7?size=thumbnail,https://api.idigbio.org/v2/media/cfe701033cd3ba07c6d8eb9d7b9cbae7?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:a5640556-e5f9-4694-8df6-0c2b6384bedb,http://cch2.org/portal/collections/individual/index.php?occid=196231
196232,https://api.idigbio.org/v2/media/96e7a1dbf1e06bf744c452c3954afc7f,https://api.idigbio.org/v2/media/96e7a1dbf1e06bf744c452c3954afc7f?size=thumbnail,https://api.idigbio.org/v2/media/96e7a1dbf1e06bf744c452c3954afc7f?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:404f67a1-bd21-4d4e-b5d7-5f4b18a6dd57,http://cch2.org/portal/collections/individual/index.php?occid=196232
196233,https://api.idigbio.org/v2/media/0ad0f0bd67541ea20fb558e441a5108f,https://api.idigbio.org/v2/media/0ad0f0bd67541ea20fb558e441a5108f?size=thumbnail,https://api.idigbio.org/v2/media/0ad0f0bd67541ea20fb558e441a5108f?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:df297326-5d6d-477a-a062-78c6f501345a,http://cch2.org/portal/collections/individual/index.php?occid=196233
196234,https://api.idigbio.org/v2/media/52ed21d6577299558cce401d8f434b6f,https://api.idigbio.org/v2/media/52ed21d6577299558cce401d8f434b6f?size=thumbnail,https://api.idigbio.org/v2/media/52ed21d6577299558cce401d8f434b6f?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:ef8fdd74-7b14-4b9f-a3b7-b20ad1b5623b,http://cch2.org/portal/collections/individual/index.php?occid=196234
196293,https://api.idigbio.org/v2/media/e38200481d82b30a9ae3305c897977f2,https://api.idigbio.org/v2/media/e38200481d82b30a9ae3305c897977f2?size=thumbnail,https://api.idigbio.org/v2/media/e38200481d82b30a9ae3305c897977f2?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:55cafb15-f4ea-47a5-b934-5b2d9a713944,http://cch2.org/portal/collections/individual/index.php?occid=196293
213871,https://api.idigbio.org/v2/media/cda6412db68d8fdebf1e9ff149ea1a66,https://api.idigbio.org/v2/media/cda6412db68d8fdebf1e9ff149ea1a66?size=thumbnail,https://api.idigbio.org/v2/media/cda6412db68d8fdebf1e9ff149ea1a66?size=webview,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI)",urn:uuid:8071ba67-f9f1-475a-88e1-4e78ad82c7fd,http://cch2.org/portal/collections/individual/index.php?occid=213871
253761,https://api.idigbio.org/v2/media/71073118da7ff489b647860904ea0df6,https://api.idigbio.org/v2/media/71073118da7ff489b647860904ea0df6?size=thumbnail,https://api.idigbio.org/v2/media/71073118da7ff489b647860904ea0df6?size=webview,"LOB - California State University, Long Beach Herbarium (LOB)",urn:uuid:e4f2da14-7147-48c5-b0ad-d7d53db8a4c8,http://cch2.org/portal/collections/individual/index.php?occid=253761
295235,https://api.idigbio.org/v2/media/d605223508f8d9f235fcaf018c12a933,https://api.idigbio.org/v2/media/d605223508f8d9f235fcaf018c12a933?size=thumbnail,https://api.idigbio.org/v2/media/d605223508f8d9f235fcaf018c12a933?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:c83864f1-d0ee-40e8-8a16-e3c4eb8b8d92,http://cch2.org/portal/collections/individual/index.php?occid=295235
295262,https://api.idigbio.org/v2/media/e0d6a7a175f64d1a0d46d20c8a28a743,https://api.idigbio.org/v2/media/e0d6a7a175f64d1a0d46d20c8a28a743?size=thumbnail,https://api.idigbio.org/v2/media/e0d6a7a175f64d1a0d46d20c8a28a743?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:33e71f35-fd24-4e32-93fe-c4a354f233fa,http://cch2.org/portal/collections/individual/index.php?occid=295262
304795,https://api.idigbio.org/v2/media/48cc2a393e05982708fe88ac89b835fe,https://api.idigbio.org/v2/media/48cc2a393e05982708fe88ac89b835fe?size=thumbnail,https://api.idigbio.org/v2/media/48cc2a393e05982708fe88ac89b835fe?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:b71b2c1d-fc5f-4275-8076-0f93a5f0a158,http://cch2.org/portal/collections/individual/index.php?occid=304795
305947,https://api.idigbio.org/v2/media/2182b5a446f3d502d2355aa5e26b160a,https://api.idigbio.org/v2/media/2182b5a446f3d502d2355aa5e26b160a?size=thumbnail,https://api.idigbio.org/v2/media/2182b5a446f3d502d2355aa5e26b160a?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:d46185bc-f51f-433c-9667-e8d153336632,http://cch2.org/portal/collections/individual/index.php?occid=305947
305948,https://api.idigbio.org/v2/media/680e05901ad9172920be1a5a04a0c488,https://api.idigbio.org/v2/media/680e05901ad9172920be1a5a04a0c488?size=thumbnail,https://api.idigbio.org/v2/media/680e05901ad9172920be1a5a04a0c488?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:7d35272f-7954-4ad3-9e13-93ab684d93f4,http://cch2.org/portal/collections/individual/index.php?occid=305948
305949,https://api.idigbio.org/v2/media/bc07ef672a9294848bc79391260b2436,https://api.idigbio.org/v2/media/bc07ef672a9294848bc79391260b2436?size=thumbnail,https://api.idigbio.org/v2/media/bc07ef672a9294848bc79391260b2436?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:502b9682-4cf1-4c9e-96c8-c6eed81b2ef5,http://cch2.org/portal/collections/individual/index.php?occid=305949
305950,https://api.idigbio.org/v2/media/9ab9d69b815720f4b41f690efff92154,https://api.idigbio.org/v2/media/9ab9d69b815720f4b41f690efff92154?size=thumbnail,https://api.idigbio.org/v2/media/9ab9d69b815720f4b41f690efff92154?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:59863ba8-0899-4a0f-8285-6cc96824f89f,http://cch2.org/portal/collections/individual/index.php?occid=305950
305951,https://api.idigbio.org/v2/media/798e6550ef91c16b63ce8a353ad8e402,https://api.idigbio.org/v2/media/798e6550ef91c16b63ce8a353ad8e402?size=thumbnail,https://api.idigbio.org/v2/media/798e6550ef91c16b63ce8a353ad8e402?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:2eb34b77-3c98-4ec1-81d2-d3f05084dd42,http://cch2.org/portal/collections/individual/index.php?occid=305951
305952,https://api.idigbio.org/v2/media/3b9c10cef345b4a5121de8ecc1c295a7,https://api.idigbio.org/v2/media/3b9c10cef345b4a5121de8ecc1c295a7?size=thumbnail,https://api.idigbio.org/v2/media/3b9c10cef345b4a5121de8ecc1c295a7?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:88d99605-e6aa-4803-b785-da905ecb7720,http://cch2.org/portal/collections/individual/index.php?occid=305952
305953,https://api.idigbio.org/v2/media/81e611f1730e71892930506324d03293,https://api.idigbio.org/v2/media/81e611f1730e71892930506324d03293?size=thumbnail,https://api.idigbio.org/v2/media/81e611f1730e71892930506324d03293?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:2ed38b44-029f-4388-9064-07a7c8eea0f5,http://cch2.org/portal/collections/individual/index.php?occid=305953
305954,https://api.idigbio.org/v2/media/fffc44570d381508e862231797bd7c7d,https://api.idigbio.org/v2/media/fffc44570d381508e862231797bd7c7d?size=thumbnail,https://api.idigbio.org/v2/media/fffc44570d381508e862231797bd7c7d?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:aab83dc6-7c73-4c83-a508-b9a62edeab96,http://cch2.org/portal/collections/individual/index.php?occid=305954
305955,https://api.idigbio.org/v2/media/80a65f6ce7ce04e9eb4d5eb3a4da030d,https://api.idigbio.org/v2/media/80a65f6ce7ce04e9eb4d5eb3a4da030d?size=thumbnail,https://api.idigbio.org/v2/media/80a65f6ce7ce04e9eb4d5eb3a4da030d?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:ea91b3b2-d417-4020-bb3a-7ea7e8a8e231,http://cch2.org/portal/collections/individual/index.php?occid=305955
305956,https://api.idigbio.org/v2/media/26ef0f17163c84928ec19da5e2883cef,https://api.idigbio.org/v2/media/26ef0f17163c84928ec19da5e2883cef?size=thumbnail,https://api.idigbio.org/v2/media/26ef0f17163c84928ec19da5e2883cef?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:a154a235-94f7-4080-b5c1-2d653f6676c7,http://cch2.org/portal/collections/individual/index.php?occid=305956
305957,https://api.idigbio.org/v2/media/70c9e41a97f86f00e9e39b9e6e46abee,https://api.idigbio.org/v2/media/70c9e41a97f86f00e9e39b9e6e46abee?size=thumbnail,https://api.idigbio.org/v2/media/70c9e41a97f86f00e9e39b9e6e46abee?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:309bed82-0e43-4f7f-b28c-39ea0cc0caa1,http://cch2.org/portal/collections/individual/index.php?occid=305957
305958,https://api.idigbio.org/v2/media/70ba63315d45c77dbab6e87da220954a,https://api.idigbio.org/v2/media/70ba63315d45c77dbab6e87da220954a?size=thumbnail,https://api.idigbio.org/v2/media/70ba63315d45c77dbab6e87da220954a?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:6741e991-c471-41e5-9d12-e6959569ece0,http://cch2.org/portal/collections/individual/index.php?occid=305958
305959,https://api.idigbio.org/v2/media/189867a769c59e79bd4ad458e638be1a,https://api.idigbio.org/v2/media/189867a769c59e79bd4ad458e638be1a?size=thumbnail,https://api.idigbio.org/v2/media/189867a769c59e79bd4ad458e638be1a?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:07ca06ae-385e-4bfb-8112-f36c1ab0f25f,http://cch2.org/portal/collections/individual/index.php?occid=305959
305960,https://api.idigbio.org/v2/media/a338962004c93182bf3c8e0fdac9f977,https://api.idigbio.org/v2/media/a338962004c93182bf3c8e0fdac9f977?size=thumbnail,https://api.idigbio.org/v2/media/a338962004c93182bf3c8e0fdac9f977?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:573c80ec-cfa3-4f3a-8cc0-0837f99da77d,http://cch2.org/portal/collections/individual/index.php?occid=305960
305961,https://api.idigbio.org/v2/media/f13486d4b95e27cfb529e9cdc1c1bf15,https://api.idigbio.org/v2/media/f13486d4b95e27cfb529e9cdc1c1bf15?size=thumbnail,https://api.idigbio.org/v2/media/f13486d4b95e27cfb529e9cdc1c1bf15?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:c6a63fb4-e3a9-43fe-8a09-e5947999f5c2,http://cch2.org/portal/collections/individual/index.php?occid=305961
305962,https://api.idigbio.org/v2/media/318aace3e21314989fba6d9fbc5e22b1,https://api.idigbio.org/v2/media/318aace3e21314989fba6d9fbc5e22b1?size=thumbnail,https://api.idigbio.org/v2/media/318aace3e21314989fba6d9fbc5e22b1?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:e2caf0e0-dadd-40e6-9ca5-6854e555c261,http://cch2.org/portal/collections/individual/index.php?occid=305962
305963,https://api.idigbio.org/v2/media/478b1456edfbcafc9ea11a00e4936b17,https://api.idigbio.org/v2/media/478b1456edfbcafc9ea11a00e4936b17?size=thumbnail,https://api.idigbio.org/v2/media/478b1456edfbcafc9ea11a00e4936b17?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:11bc9584-3279-4292-b854-0421ab6af6d5,http://cch2.org/portal/collections/individual/index.php?occid=305963
305964,https://api.idigbio.org/v2/media/05fc177dcce6bb35d01bddd5a9629c9e,https://api.idigbio.org/v2/media/05fc177dcce6bb35d01bddd5a9629c9e?size=thumbnail,https://api.idigbio.org/v2/media/05fc177dcce6bb35d01bddd5a9629c9e?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:369ac1e5-5336-4548-8066-80ede48b6737,http://cch2.org/portal/collections/individual/index.php?occid=305964
305965,https://api.idigbio.org/v2/media/ee1672d27afc5b9e25920c5159784773,https://api.idigbio.org/v2/media/ee1672d27afc5b9e25920c5159784773?size=thumbnail,https://api.idigbio.org/v2/media/ee1672d27afc5b9e25920c5159784773?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:d5035ee6-3fd8-4557-b491-b95ace7d4bee,http://cch2.org/portal/collections/individual/index.php?occid=305965
305966,https://api.idigbio.org/v2/media/e6302fe016a3919aec18234ecaa7b992,https://api.idigbio.org/v2/media/e6302fe016a3919aec18234ecaa7b992?size=thumbnail,https://api.idigbio.org/v2/media/e6302fe016a3919aec18234ecaa7b992?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:e1450a1c-5e57-4a19-b42a-a738c237b8f5,http://cch2.org/portal/collections/individual/index.php?occid=305966
305967,https://api.idigbio.org/v2/media/edebafe96ddf2cbbdb718c7a4aaf9596,https://api.idigbio.org/v2/media/edebafe96ddf2cbbdb718c7a4aaf9596?size=thumbnail,https://api.idigbio.org/v2/media/edebafe96ddf2cbbdb718c7a4aaf9596?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:d74fb8c5-7cb9-4e68-abc0-e46430124726,http://cch2.org/portal/collections/individual/index.php?occid=305967
305968,https://api.idigbio.org/v2/media/2919f802e94085f096374ef33f907517,https://api.idigbio.org/v2/media/2919f802e94085f096374ef33f907517?size=thumbnail,https://api.idigbio.org/v2/media/2919f802e94085f096374ef33f907517?size=webview,UCSB - University of California Santa Barbara Herbarium (UCSB),urn:uuid:f5906ce7-ce5d-417e-81a4-46fc21314f9a,http://cch2.org/portal/collections/individual/index.php?occid=305968
