ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH
JEPS30298,1961,37.1303,-119.4982,448,15.6,26.3,6.8,19.4,534,32,47.9,827,34,3935,1711,821,308,94,320,226,4,-16,44.1,-9999,1404,1034,52
UC610620,1935,36.5217,-121.9461,2,13,15.4,10,5.3,397,19,58,809.6,17,2872,1924,63,348,35,347,312,1,-7.8,33.9,-9999,938,621,68
UC700305,1943,38.7463,-120.6223,1077,13.6,24,5.5,18.5,1072,82,22,293.7,55,3296,2157,558,301,101,320,219,18,-16,41.5,16.3,1176,735,59
UC747507,1943,38.7463,-120.6223,1077,13.6,24,5.5,18.5,1072,82,22,293.7,55,3296,2157,558,301,101,320,219,18,-16,41.5,-9999,1176,735,59
UC880870,1938,36.5077,-120.8251,527,15.1,24.3,7.7,16.6,310,17,81,1447.3,29,3729,1697,624,311,93,323,230,2,-15.1,43,-9999,1406,1128,50
UC562583,1926,40.5529,-123.8408,818,11.8,19.4,5.6,13.8,1724,136,12.7,143,56,2629,2452,197,307,107,325,218,30,-14.5,38.5,-9999,1002,540,63
UC126807,1906,34.0365,-117.1217,643,17,25.3,10.3,14.9,323,34,83.4,746.7,14,4354,1231,826,344,49,347,299,1,-9.1,44.5,16.7,1477,1167,53
SBBG64792,1929,34.7438,-119.985,1271,14.7,23.6,8.2,15.4,672,22,36.8,1079.3,31,3606,1774,570,342,52,348,295,5,-6.9,41.8,-9999,1149,826,66
SBBG64793,1929,34.7438,-119.985,1271,14.7,23.6,8.2,15.4,672,22,36.8,1079.3,31,3606,1774,570,342,52,348,295,5,-6.9,41.8,-9999,1149,826,66
POM128992,1927,34.0039,-117.062,736,16.7,25.2,9.9,15.4,373,42,71.5,604.8,16,4260,1301,804,339,58,344,286,1,-10.1,44.5,17.4,1475,1126,53
POM73114,1906,34.3252,-117.4284,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.9,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58
RSA31814,1946,34.378,-119.299,196,15.8,21.2,11.5,9.7,426,15,60.6,1426.7,11,3884,1248,402,351,34,351,317,1,-7.2,42.3,-9999,1299,956,57
RSA421331,1929,33.7181,-117.3896,403,17.6,25.6,11.3,14.3,269,16,102.8,1575,11,4577,1071,904,345,46,347,301,0,-8.7,46.4,-9999,1583,1324,50
RSA421338,1930,33.9248,-116.8772,713,16.6,25.4,9.6,15.7,379,44,70.1,569.9,17,4233,1339,807,334,65,340,274,1,-11.2,44.6,-9999,1488,1130,52
RSA421360,1949,34.3252,-117.4284,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.9,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58
RSA421361,1934,34.3252,-117.4284,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.9,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58
RSA44096,1947,34.5191,-119.3616,760,14.6,22.7,8.4,14.3,667,21,36.9,1070.9,26,3543,1716,461,309,96,323,227,4,-14.7,45.2,-9999,1378,979,51
RSA523373,1935,33.9456,-117.2921,472,17.2,25,11,14,254,22,107.1,1140.7,12,4421,1144,820,344,48,347,299,0,-8.8,45.5,-9999,1498,1247,52
RSA606291,1994,33.6382,-117.0313,675,16.8,25,10.2,14.8,312,32,86,789,15,4310,1254,812,335,62,340,278,1,-10.8,45.5,17.1,1538,1240,50
RSA615,1928,33.8946,-117.6924,219,17.4,23.9,12,11.9,365,18,74.9,1349.9,9,4465,1010,744,356,24,355,331,0,-5.9,44.2,-9999,1432,1101,55
UCSB27796,1961,36.1015,-120.311,217,16.8,26.9,7.6,19.3,170,11,157.5,2518.5,26,4360,1428,993,326,70,329,259,1,-13.6,44.2,-9999,1485,1313,52
UCSB70901,1991,34.496,-119.1231,1567,12.7,21.5,5.9,15.7,637,27,35.7,797.6,53,2961,2273,336,299,105,321,216,11,-16,41.4,-9999,1138,806,61
CAS-BOT-BC213909,1906,34.4731,-117.1246,934,15.7,26.6,6.7,19.9,139,23,185.5,1159.1,35,3999,1707,867,293,99,313,214,1,-18.3,44.2,-9999,1496,1359,49
GH93110,2006,34.4731,-117.1246,934,15.7,26.6,6.7,19.9,139,23,185.5,1159.1,35,3999,1707,867,293,99,313,214,1,-18.3,44.2,-9999,1496,1359,49
NY337174,1906,34.4731,-117.1246,934,15.7,26.6,6.7,19.9,139,23,185.5,1159.1,35,3999,1707,867,293,99,313,214,1,-18.3,44.2,-9999,1496,1359,49
SEINET3156482,1906,34.4731,-117.1246,934,15.7,26.6,6.7,19.9,139,23,185.5,1159.1,35,3999,1707,867,293,99,313,214,1,-18.3,44.2,-9999,1496,1359,49
UC163963,1906,40.5432,-124.1006,85,11.7,15.7,7.7,7.9,1140,80,19.1,195.9,32,2466,2355,53,340,51,333,282,8,-9.8,34.5,-9999,824,417,70
CAS-BOT-BC7216,1906,34.4731,-117.1246,934,15.7,26.6,6.7,19.9,139,23,185.5,1159.1,35,3999,1707,867,293,99,313,214,1,-18.3,44.2,-9999,1496,1359,49
JEPS1804,1919,34.3252,-117.4284,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.9,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58
RSA75866,1919,34.2328,-117.4341,697,16.4,24.7,10.1,14.6,667,42,39.6,583.3,16,4152,1341,740,342,56,346,291,2,-9.1,43.8,-9999,1405,974,55
SBBG64777,1945,34.469,-119.231,366,15.7,22.5,10.4,12.2,525,20,49,1149.8,15,3893,1364,501,336,62,340,278,1,-10.6,43.6,-9999,1376,1004,53
UC501494,1932,34.3906,-118.1649,1416,13.8,23.3,6.6,16.7,472,26,50.3,885.7,42,3315,2044,498,317,89,330,241,5,-13.5,40.5,-9999,1159,829,63
UC75480,1906,34.4731,-117.1246,934,15.7,26.6,6.7,19.9,139,23,185.5,1159.1,35,3999,1707,867,293,99,313,214,1,-18.3,44.2,-9999,1496,1359,49
RSA421311,1928,34.1307,-117.7197,476,16.8,23.7,11.3,12.5,451,24,59.4,975.7,11,4271,1150,687,350,36,352,316,1,-7.4,43.3,-9999,1405,1032,55
RSA421316,1929,34.1667,-118.2334,239,17.8,23.6,12.9,10.7,429,20,64.8,1166,7,4609,882,762,362,9,362,354,0,-3.2,43.5,-9999,1386,1022,58
SBBG114372,1998,34.895,-119.413,1163,13.6,23.1,5.8,17.3,236,18,100.2,1262.1,53,3292,2121,513,278,118,308,189,4,-18.7,45.1,-9999,1393,1159,50
SBBG82088,1950,35.422,-119.931,997,15,24.7,7.6,17.1,293,21,85.3,1168.4,34,3717,1793,686,334,62,340,278,2,-9.7,41.8,18.2,1190,932,64
SBBG82157,1955,34.7832,-120.0169,1036,15.2,23.9,9,14.9,694,24,36.3,1003.2,25,3760,1633,605,348,41,352,311,3,-5.9,42.4,15.6,1184,846,65
SBBG82607,1955,34.7832,-120.0169,1036,15.2,23.9,9,14.9,694,24,36.3,1003.2,25,3760,1633,605,348,41,352,311,3,-5.9,42.4,15.6,1184,846,65
UCSB5340,1946,35.1015,-118.2836,1199,14.1,25,5.6,19.4,257,19,94,1307.9,52,3483,2067,650,307,96,323,227,4,-15.5,41.1,-9999,1220,993,61
SD11378,1935,33.3852,-116.6781,1291,13.8,23,6.5,16.5,426,61,55.9,373.8,42,3325,2026,486,301,107,321,214,4,-15.9,41.7,-9999,1318,949,55
SD15885,1936,32.9256,-116.4581,1628,12.3,21.5,5.1,16.4,645,72,34.6,300.3,63,2872,2406,334,279,123,308,185,13,-18.1,40.3,18.8,1260,836,56
UC606915,1938,36.6953,-119.0038,1408,12,21.8,4.9,17,824,61,26.6,355.3,77,2777,2554,346,277,116,310,193,24,-18.4,39.7,-9999,1096,704,60
UC67150,1901,37.6732,-122.4749,93,13.2,15.8,9.8,6,594,25,39.1,635.7,17,2936,1874,73,359,11,358,347,2,-4.9,34,-9999,867,537,73
JEPS3965,NA,38.8283,-120.9689,264,15.2,24.8,6.6,18.1,719,42,35,596.1,34,3787,1714,682,327,70,330,259,6,-13.3,42.7,-9999,1284,912,56
UC1021927,1955,37.9591,-122.6286,249,14.1,19,8.5,10.6,1113,44,21.7,429.7,23,3303,1696,242,350,37,352,315,5,-7.8,39.1,-9999,1093,695,64
UC1069192,1936,37.06,-122.1949,315,13.9,18.4,9.6,8.8,1106,49,21.6,378.2,19,3199,1724,175,348,43,348,305,4,-7.1,38.1,-9999,1074,633,63
JEPS3129,1917,37.9061,-122.5439,59,13.9,17.4,9.1,8.3,836,35,28.6,491.7,19,3199,1700,152,353,26,353,327,3,-7.1,36.3,-9999,1011,631,66
UC24247,1891,37.9061,-122.5439,59,13.9,17.4,9.1,8.3,836,35,28.6,491.7,19,3199,1700,152,353,26,353,327,3,-7.1,36.3,-9999,1011,631,66
RSA346566,1971,35.7056,-118.7526,1021,13.4,23.4,5.5,17.9,502,41,46.6,578,53,3214,2170,483,287,109,309,200,7,-18.6,41.2,-9999,1268,892,55
UC1069187,1936,35.3511,-120.5474,355,14.6,21.3,8.6,12.7,577,21,42.6,1029.2,24,3498,1661,384,311,97,318,222,3,-14.2,43.1,-9999,1415,1021,48
JEPS1805,1918,34.2172,-118.1463,596,16.6,23.7,10.9,12.9,542,31,49.1,761.3,13,4206,1217,680,353,31,355,324,1,-6.5,42.5,-9999,1321,919,59
JEPS3131,1931,37.9003,-121.9519,346,14.5,21.1,8,13.1,493,20,49.7,1060.6,26,3475,1693,395,345,44,348,305,3,-8.9,41.2,-9999,1163,864,62
UC403299,1930,37.9256,-122.5254,15,14.1,17.7,9.1,8.5,811,31,29.7,571.8,19,3267,1651,172,354,25,353,327,3,-7,36.7,-9999,1032,663,66
SBBG82156,1955,34.3884,-119.3605,212,15.7,21.5,11.3,10.1,452,15,56.9,1401.5,12,3862,1282,414,350,36,350,315,1,-6.8,42.8,-9999,1312,964,57
UC1377696,1951,37.8774,-122.2039,369,13.8,19.1,8.2,10.9,649,30,36.6,636.5,25,3202,1788,222,349,37,351,314,3,-8.1,39.1,15.7,1046,707,66
JEPS29295,1962,33.8155,-117.5448,358,17.4,24.5,11.7,12.8,317,18,86.4,1346.5,10,4469,1049,784,355,28,355,327,0,-5.9,45,-9999,1461,1163,54
SBBG39007,1966,34.48,-119.564,684,15.3,22.1,10.3,11.8,627,16,40.3,1423.1,16,3735,1443,429,348,42,350,308,2,-6.6,43.1,-9999,1297,929,58
SBBG64803,1928,34.442,-119.701,205,15.1,19.4,11.6,7.8,450,13,55.8,1503.8,11,3614,1366,245,356,19,356,337,1,-5.1,39.1,-9999,1144,813,63
UC536816,1934,34.0945,-117.6486,365,17.2,23.9,11.5,12.4,398,22,68.3,1106.3,10,4402,1070,737,351,34,351,318,1,-7.3,43.9,-9999,1450,1098,54
JEPS3128,1920,33.2425,-116.6653,898,14.2,23.2,7.1,16.1,449,56,53.8,412.2,35,3431,1912,503,274,123,306,182,3,-19.2,43.6,-9999,1488,1089,46
POM14756,1913,33.2842,-116.6311,961,14,23.1,6.9,16.2,412,68,58.4,341.7,37,3393,1946,492,279,122,309,187,3,-18.7,42.9,-9999,1455,1079,47
UC880915,1913,33.2842,-116.6311,961,14,23.1,6.9,16.2,412,68,58.4,341.7,37,3393,1946,492,279,122,309,187,3,-18.7,42.9,-9999,1455,1079,47
RSA421367,1929,32.9926,-116.5651,1409,12.5,21.8,5.2,16.6,684,73,32.9,298.8,59,2922,2366,353,277,124,306,183,12,-18.8,40.5,-9999,1265,822,55
SD26910,1940,33.4375,-117.3204,153,17.1,23.1,12.8,10.3,342,18,79.3,1303.9,8,4365,1006,635,360,13,361,348,0,-3.6,43.5,-9999,1342,1025,59
SD36592,1945,33.335,-116.8605,1391,13.9,23.4,6.5,16.9,596,64,40,364.8,43,3356,2042,528,307,101,324,223,7,-15.1,40.8,-9999,1238,829,59
JEPS1483,1938,39.8464,-122.6207,308,16.3,27.2,6.7,20.5,595,48,44.2,566.5,32,4177,1594,966,327,70,329,260,5,-14.4,43.2,-9999,1296,939,57
UC880904,1938,37.9958,-123.0222,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
JEPS1916,1891,37.7198,-122.4913,11,13.1,15.4,9.9,5.5,503,21,45.8,721,17,2869,1918,61,359,7,359,352,2,-4.8,33.2,-9999,819,509,74
UC24237,1896,37.7198,-122.4913,11,13.1,15.4,9.9,5.5,503,21,45.8,721,17,2869,1918,61,359,7,359,352,2,-4.8,33.2,-9999,819,509,74
UC67149,1901,37.7198,-122.4913,11,13.1,15.4,9.9,5.5,503,21,45.8,721,17,2869,1918,61,359,7,359,352,2,-4.8,33.2,-9999,819,509,74
JEPS104716,1938,37.6372,-121.4899,174,15.3,22.8,7.8,15,242,18,104.5,1286.2,25,3779,1559,558,340,56,344,289,1,-10.9,42,-9999,1271,1056,58
RSA421334,1929,33.9092,-116.9646,804,16.6,25.3,9.7,15.6,393,45,67.7,566.7,17,4244,1328,811,340,57,344,287,1,-9.8,44.5,17.8,1463,1103,54
RSA421495,1930,34.315,-117.355,1013,15,24.3,7.6,16.7,369,37,67.8,661.1,30,3717,1726,632,315,89,329,240,2,-14.2,42,-9999,1370,1049,54
SEINET3156489,1906,37.8931,-122.2717,101,14,17.9,9,8.9,551,21,43.5,839.5,20,3233,1684,173,353,25,353,328,2,-7.2,36.6,-9999,997,670,67
UC126918,1906,37.8931,-122.2717,101,14,17.9,9,8.9,551,21,43.5,839.5,20,3233,1684,173,353,25,353,328,2,-7.2,36.6,-9999,997,670,67
UC24207,1902,37.8931,-122.2717,101,14,17.9,9,8.9,551,21,43.5,839.5,20,3233,1684,173,353,25,353,328,2,-7.2,36.6,-9999,997,670,67
UC24216,1902,33.8037,-117.3779,644,17,25,10.9,14.1,299,28,90.2,883,13,4358,1185,795,351,37,353,317,1,-7.1,45.9,17.3,1462,1179,54
RSA650055,1974,34.3086,-117.3209,981,15,24.4,7.5,16.9,363,37,69,658.6,30,3715,1732,634,312,93,327,234,2,-14.7,42.2,-9999,1393,1070,53
POM255575,1935,34.264,-117.3371,1332,13.4,22.6,6.2,16.5,708,59,33,384.8,46,3184,2123,425,303,104,322,218,9,-15.6,39.9,19.6,1229,829,58
RSA421483,1929,34.3735,-117.6129,1650,11.3,21.3,3.8,17.5,404,52,52.7,409.9,91,2589,2733,283,245,137,297,160,15,-22.3,38.4,-9999,1202,890,54
UC880908,1935,34.264,-117.3371,1332,13.4,22.6,6.2,16.5,708,59,33,384.8,46,3184,2123,425,303,104,322,218,9,-15.6,39.9,-9999,1229,829,58
SBBG82629,1963,34.941,-120.2073,430,15.6,23,9.5,13.4,433,21,59.2,1105.1,20,3876,1457,568,338,57,342,285,1,-9.8,42.4,-9999,1302,939,57
SBBG82630,1956,34.521,-119.915,870,14.3,20.5,9.6,10.9,648,23,37.5,906.9,20,3394,1658,285,351,33,353,320,2,-6,41.1,-9999,1154,801,64
POM126453,1901,33.0782,-116.565,1038,14.4,23.4,7.2,16.2,508,59,48,398.2,34,3504,1867,538,300,108,319,211,4,-15.9,42.9,-9999,1425,995,51
UC501545,1929,33.0828,-116.572,1057,14.3,23.4,7.1,16.3,524,61,46.4,386.2,35,3486,1885,536,301,107,319,212,4,-15.8,42.8,-9999,1410,976,52
POM7595,1920,34.9808,-115.5067,1359,16.1,27.6,6.4,21.2,175,64,149.5,433.8,38,4160,1703,1012,328,68,331,263,1,-13.2,41.8,-9999,1244,1069,64
JEPS1793,1922,34.3706,-117.3124,1030,15,24.9,7,17.8,247,24,101.3,1030.5,34,3730,1774,673,304,96,321,226,2,-16.2,42.4,-9999,1396,1153,53
UC735053,1946,37.9629,-122.6037,158,14.3,19.2,8.5,10.7,1054,41,23,463.9,22,3367,1647,262,349,38,350,313,5,-8.1,39.3,-9999,1119,729,62
UC66822,1904,36.6177,-121.9166,50,12.9,15.2,10,5.2,427,21,53.7,723.7,17,2822,1961,56,346,39,344,306,1,-8.3,33.7,-9999,936,600,67
UC606913,1938,38.8855,-122.6631,574,14.8,24.2,7,17.2,811,33,30.6,730.1,35,3628,1812,626,324,80,331,251,7,-12.8,43,-9999,1227,874,58
JEPS3116,1919,38.4504,-122.2624,700,13.6,21.2,6.7,14.6,848,32,27.8,672.6,40,3198,1992,362,332,69,337,268,9,-11.1,40.1,16.2,1135,799,62
JEPS1880,1919,38.4504,-122.2624,700,13.6,21.2,6.7,14.6,848,32,27.8,672.6,40,3198,1992,362,332,69,337,268,9,-11.1,40.1,16.2,1135,799,62
JEPS1885,1919,38.4504,-122.2624,700,13.6,21.2,6.7,14.6,848,32,27.8,672.6,40,3198,1992,362,332,69,337,268,9,-11.1,40.1,16.2,1135,799,62
UC592189,1925,37.579,-121.907,231,14.6,20.3,8.6,11.7,481,20,51.3,1009.9,22,3506,1602,351,346,45,349,305,2,-9,40.2,-9999,1177,856,61
JROH2737,1903,37.4079,-122.246,128,14.7,19.8,9.8,10,684,24,36.2,816.2,18,3518,1526,309,346,47,345,298,2,-7.2,40.6,-9999,1221,852,58
JROH2738,1976,37.4079,-122.246,128,14.7,19.8,9.8,10,684,24,36.2,816.2,18,3518,1526,309,346,47,345,298,2,-7.2,40.6,-9999,1221,852,58
JROH2739,1976,37.4079,-122.246,128,14.7,19.8,9.8,10,684,24,36.2,816.2,18,3518,1526,309,346,47,345,298,2,-7.2,40.6,-9999,1221,852,58
JROH2740,1992,37.4079,-122.246,128,14.7,19.8,9.8,10,684,24,36.2,816.2,18,3518,1526,309,346,47,345,298,2,-7.2,40.6,-9999,1221,852,58
JEPS1488,1938,37.121,-119.7713,495,15.7,26.2,6.8,19.4,507,21,50.7,1248.5,34,3977,1687,839,311,91,321,230,4,-15.4,44,17.5,1432,1086,51
UC606911,1938,37.121,-119.7713,495,15.7,26.2,6.8,19.4,507,21,50.7,1248.5,34,3977,1687,839,311,91,321,230,4,-15.4,44,-9999,1432,1086,51
UC24236,1899,37.9273,-122.5917,672,13.3,18.3,7.9,10.4,1361,60,17.1,303.7,27,3042,1907,175,350,33,352,319,8,-7.6,37.6,-9999,996,585,68
UC880920,1913,37.9273,-122.5917,672,13.3,18.3,7.9,10.4,1361,60,17.1,303.7,27,3042,1907,175,350,33,352,319,8,-7.6,37.6,-9999,996,585,68
UC24246,1900,37.9149,-122.5896,478,13.4,17.8,8.3,9.5,1236,54,18.9,329.6,24,3045,1868,151,351,34,353,320,6,-7.4,36.8,-9999,990,594,68
SDSU6088,1934,34.264,-116.8662,2082,8,17.8,0.8,16.9,450,60,40.1,294.8,208,1744,3695,77,169,172,269,97,64,-30.1,36.1,-9999,1130,790,47
JEPS1493,1938,36.4032,-120.6723,1150,13.6,23.5,6.1,17.4,462,21,51,1102.4,48,3255,2119,499,320,81,330,249,7,-13.9,39.3,-9999,1073,780,66
HSC13591,1964,33.7854,-117.4947,297,17.4,24.8,11.5,13.3,288,16,95.2,1532.4,11,4497,1062,820,347,42,348,305,0,-8.3,45.7,-9999,1533,1253,51
OBI13913,1952,35.3798,-120.2856,587,15.4,24.1,8.3,15.9,476,30,53.4,802.9,26,3829,1616,653,323,77,332,254,3,-13.2,44.2,-9999,1392,1039,53
RSA421340,1969,33.6221,-116.9371,713,16.6,24.9,9.9,15,319,38,83.3,659.2,17,4229,1317,786,331,71,338,267,1,-11.4,45.2,-9999,1533,1226,50
RSA652202,1940,34.0886,-117.1822,392,17.5,25.4,11,14.5,302,27,90.9,954.3,12,4524,1099,874,346,43,346,304,0,-8.9,45,-9999,1505,1213,52
UCSB37852,1928,34.235,-117.1896,1679,11.2,20.8,3.8,17,834,68,25.4,308.1,91,2543,2743,253,263,129,304,175,31,-20.2,37.7,19.3,1109,703,60
SBBG6137,1939,38.336,-123.063,15,12.2,14.8,8.5,6.3,839,33,26.4,441.2,24,2577,2204,45,338,55,336,281,4,-10.3,34,-9999,915,528,66
UC24257,1862,37.7745,-122.4591,77,13.2,15.7,9.5,6.2,553,25,42,627.3,18,2944,1874,77,357,15,356,342,2,-5.8,33.8,-9999,875,551,72
IRVC19117,1982,34.1498,-116.465,1242,15.4,25.9,7.1,18.8,192,29,131.8,879.9,35,3870,1746,778,307,93,321,227,2,-16,42.1,20.4,1389,1196,54
IRVC19118,1982,34.1498,-116.465,1242,15.4,25.9,7.1,18.8,192,29,131.8,879.9,35,3870,1746,778,307,93,321,227,2,-16,42.1,20.4,1389,1196,54
IRVC19119,1982,34.1498,-116.465,1242,15.4,25.9,7.1,18.8,192,29,131.8,879.9,35,3870,1746,778,307,93,321,227,2,-16,42.1,20.4,1389,1196,54
IRVC19153,1982,34.1498,-116.465,1242,15.4,25.9,7.1,18.8,192,29,131.8,879.9,35,3870,1746,778,307,93,321,227,2,-16,42.1,20.4,1389,1196,54
POM347132,1926,33.8764,-117.6877,134,17.5,24,12.2,11.9,345,17,79.9,1444.3,9,4521,980,767,357,21,356,335,0,-5.4,44.2,-9999,1435,1117,55
UC64044,1895,33.9975,-116.9604,1071,15,23.9,8,15.9,482,64,51.8,374.7,27,3697,1707,599,317,89,330,241,2,-13.7,43,-9999,1382,975,54
POM231318,1933,38.669,-122.6329,1169,13,20.6,6.8,13.8,1248,55,18.4,374.5,42,2990,2128,289,333,65,339,274,14,-11,38.6,16.7,1019,623,66
RSA764824,2009,34.1861,-117.5231,861,15.3,23.8,8.7,15.1,725,45,34.9,530.2,23,3791,1604,605,324,83,334,251,3,-12.5,42.6,-9999,1364,935,54
UC592134,1928,38.1092,-122.8433,23,13.2,16.2,8.8,7.4,780,34,29.7,475.1,21,2952,1889,97,346,44,345,301,3,-8.7,35.4,-9999,1008,631,64
RSA421339,1929,33.6804,-116.9711,497,17.1,25.4,10.4,15,274,29,99.1,869.5,14,4420,1207,867,325,73,333,260,1,-12.9,46.3,17.2,1619,1347,46
UC314574,1926,34.2043,-117.2816,880,15.9,25,9,16,647,48,40.1,520.5,21,4013,1498,728,327,76,334,258,2,-12.3,43.7,-9999,1423,987,53
UC131454,1894,33.0435,-117.2639,108,16.1,20.8,12.3,8.5,283,16,92.3,1266,9,3990,1144,400,360,8,359,350,0,-4.4,38.5,-9999,1105,824,67
UC67153,1894,33.0435,-117.2639,108,16.1,20.8,12.3,8.5,283,16,92.3,1266,9,3990,1144,400,360,8,359,350,0,-4.4,38.5,-9999,1105,824,67
CHSC12046,1970,39.1989,-121.795,112,16,25.8,6.9,18.9,531,26,49,983.9,30,4070,1555,829,331,64,332,267,4,-13,42.9,16.6,1329,1012,55
CHSC14010,1974,38.1767,-120.3917,968,13.9,23.6,6,17.6,959,64,24.9,368.1,47,3356,2059,548,303,100,318,218,12,-15.9,43.4,-9999,1218,792,57
CHSC24951,1976,39.2339,-123.3703,382,13.2,20.4,7.1,13.3,1158,51,20,400.6,37,3040,2060,288,307,102,314,212,11,-14,41.5,-9999,1202,778,54
CHSC57471,1987,39.4281,-122.5111,322,15.4,25.7,6.4,19.4,495,27,51.4,957.4,37,3876,1737,785,311,88,319,231,5,-16,43.3,-9999,1338,1043,52
CHSC698,1904,39.8306,-121.8106,205,16.3,26.2,7.2,19,818,53,32.2,497,29,4174,1514,896,337,57,337,281,5,-12.1,43.7,-9999,1297,909,57
JEPS1912,1907,36.704,-118.957,1488,10.4,20.3,3.3,16.9,823,63,24.8,324.1,116,2349,2977,219,230,139,292,153,50,-23.8,39.1,-9999,1110,711,54
PASA2116,1929,33.3634,-116.8361,1700,13.1,22.5,5.8,16.7,673,64,34.3,354.4,52,3107,2228,427,306,100,324,225,10,-15.3,39.5,-9999,1147,748,63
RSA704834,NA,33.6089,-117.7151,114,17,22.3,12.4,9.9,308,17,87.6,1342.8,8,4305,1008,578,360,14,359,345,0,-4.7,41.8,-9999,1302,1003,60
UC310216,1926,33.3777,-116.8208,1334,14,23.2,6.8,16.4,534,54,44.9,426.4,40,3383,1985,512,304,104,323,219,5,-15.6,41.5,17.5,1306,905,56
CHSC83371,2002,39.8525,-122.6189,308,16.3,27.2,6.7,20.5,593,47,44.3,572.9,32,4173,1596,964,327,70,329,259,5,-14.4,43.2,-9999,1299,945,57
POM127671,NA,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
POM14755,1913,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
POM3456,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
RSA27403,1940,32.8519,-116.4518,1766,10.7,19.9,3.8,16.1,646,76,32.1,263.6,93,2387,2849,198,238,146,290,145,24,-22,39.2,20.4,1221,794,53
SD10418,1935,33.0857,-117.2639,28,16,21,12.1,8.9,267,15,97.5,1381.2,10,3975,1172,413,359,11,358,346,0,-4.6,39,-9999,1124,856,67
SD17537,1937,33.3634,-116.8361,1700,13.1,22.5,5.8,16.7,673,64,34.3,354.4,52,3107,2228,427,306,100,324,225,10,-15.3,39.5,18.1,1147,748,63
SD28747,1941,32.5987,-116.5038,721,14.5,22.8,8.3,14.5,299,33,81.9,687.8,28,3506,1785,480,282,124,308,184,2,-16.2,44.1,-9999,1546,1252,44
SD4030,1895,32.8332,-117.2588,140,16.5,21.1,12.7,8.4,285,17,93.1,1264.4,8,4146,1042,457,364,0,363,363,0,-2.1,38.4,-9999,1075,795,70
SD4045,1925,33.3634,-116.8361,1700,13.1,22.5,5.8,16.7,673,64,34.3,354.4,52,3107,2228,427,306,100,324,225,10,-15.3,39.5,18.1,1147,748,63
SDSU6129,1944,33.3634,-116.8361,1700,13.1,22.5,5.8,16.7,673,64,34.3,354.4,52,3107,2228,427,306,100,324,225,10,-15.3,39.5,-9999,1147,748,63
UC126906,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
UC126908,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
UC126909,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
UC131450,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
UC880907,1940,32.8519,-116.4518,1766,10.7,19.9,3.8,16.1,646,76,32.1,263.6,93,2387,2849,198,238,146,290,145,24,-22,39.2,20.4,1221,794,53
UC880923,1913,32.6948,-117.2452,40,16.6,20.9,12.9,8,237,14,112.1,1525.8,8,4173,1010,455,365,0,364,364,0,0,37.7,-9999,979,740,75
CHSC55122,1986,36.9753,-121.0531,211,16.1,24.7,7.7,16.9,232,13,112.4,1873.3,25,4059,1480,751,332,62,337,275,1,-12.5,43,16.7,1368,1144,55
CHSC76944,1893,39.7317,-121.8417,61,16.2,25.9,7,18.9,592,41,44.3,638.8,30,4124,1537,866,330,66,329,263,4,-12.9,43.6,16.2,1330,985,55
SEINET3156485,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75
SD113485,1935,32.7145,-116.8396,413,17.1,23.8,11.6,12.2,361,26,75.1,906.2,11,4368,1092,721,347,41,349,307,0,-8.7,44,-9999,1469,1118,53
