specimen_number,long_n5k,lat_n5k,replicate,elev_m_n
UC747507,-120.645858132178,38.7209043800775,rep2,993.28
UC753438,-119.970581116605,34.7412528085768,rep2,1156.59
UC75479,-117.132043054601,34.4804501599678,rep2,926.95
UC767672,-122.405588812947,37.8805832649779,rep2,0
UC880870,-120.81772614843,36.4894093460045,rep2,638.11
UC880918,-118.668010861922,36.2383028324342,rep2,1890.41
UC880924,-120.03895588038,34.7859764910768,rep2,852.39
UC972194,-122.462765036913,38.3126856849389,rep2,198.37
UCD23396,-122.158477271664,38.4276465247882,rep2,270.85
UCD23404,-122.347043049407,38.8207141504729,rep2,540.03
UCSB030027,-118.623246452692,34.0931358062307,rep2,378.56
UCSB030028,-120.356059963464,35.3130922058481,rep2,464.91
UCSB030033,-116.800174086014,33.8270391906541,rep2,1506.41
UCSB030034,-117.733821899474,34.0696481770547,rep2,285.14
UCSB030035,-120.042131037193,34.5176508898166,rep2,519.99
UCSB030036,-120.325366244265,35.4587651424617,rep2,462.58
UCSB030037,-120.026351968257,34.7224424857396,rep2,593.83
UCSB030038,-119.710793077414,34.6143247143984,rep2,1060.08
UCSB030039,-120.03114472451,34.6308983791809,rep2,246.07
UCSB030040,-120.612798938278,35.3496058556463,rep2,638.78
UCSB030042,-122.658154364218,37.8766311583574,rep2,0
UCSB030045,-117.359993898199,33.8207046834498,rep2,564.86
UCSB030049,-119.964677732,34.5684597082411,rep2,262.75
UCSB030050,-116.879622450301,33.8456324857926,rep2,1183.95
UCSB030051,-122.095331309794,37.3862232881875,rep2,34.83
UCSB030052,-117.381193208973,33.7117941228481,rep2,412.37
UCSB030053,-120.088050456173,34.7667785808043,rep2,526.66
UCSB030054,-120.59934901719,35.3502129181426,rep2,557.25
UCSB030055,-119.770808577755,34.4430732279899,rep2,58.96
UCSB030056,-121.137877793086,35.9147454353383,rep2,263.36
UCSB030057,-117.768699685589,34.1925093616315,rep2,722.09
UCSB030059,-120.040404577222,34.5363256448019,rep2,868.47
UCSB030061,-119.731206243029,34.4831970383148,rep2,574.14
UCSB030062,-121.12188603439,35.5796582263524,rep2,0
UCSB030063,-119.972642874637,34.7245513342856,rep2,1102.05
UCSB030064,-117.42488895244,33.8380915209598,rep2,424.47
UCSB030065,-120.31372561764,36.1036302630814,rep2,203.76
UCSB030066,-119.911293241513,34.6408387339353,rep2,535.76
UCSB030070,-119.695014653503,34.4531855760084,rep2,294.88
UCSB030071,-119.584099708078,34.5075642060051,rep2,594.82
UCSB030072,-120.001246662655,34.612063375914,rep2,266.92
UCSB030074,-120.195775093276,34.7823779077585,rep2,325.07
UCSB030076,-119.808209586668,34.5111705640319,rep2,768.13
UCSB030078,-121.913189481759,37.8829227943559,rep2,1068.81
UCSB030080,-117.030350969813,34.1110825553767,rep2,1245.02
UCSB030083,-122.775760592115,38.5191683558455,rep2,39.95
UCSB030084,-122.425209099909,39.0319032246274,rep2,460.08
UCSB030086,-120.951666340537,35.729238160125,rep2,295.95
UCSB030087,-118.814094019736,36.4895579041136,rep2,712.96
UCSB030088,-116.774237836118,33.0224012487024,rep2,786.37
UCSB030090,-122.990897231474,38.0048594453586,rep2,40.81
UCSB030091,-124.063904289608,40.0268634845772,rep2,113.17
UCSB030093,-116.629861222608,33.0492639817259,rep2,1344.37
UCSB030094,-118.301185631876,34.2141184347073,rep2,582.21
UCSB030095,-119.949994440201,34.7141112562404,rep2,1197.81
UCSB030096,-119.990084377883,34.782150910628,rep2,866.18
UCSB030097,-119.977419733949,34.7199000951467,rep2,1020.35
UCSB030098,-117.536609700065,33.5318029284683,rep2,198.91
UCSB030099,-120.033309516041,34.7339434778264,rep2,646.11
UCSB030100,-120.801516795386,38.541514408081,rep2,477.12
UCSB030402,-118.282737029044,35.0591814331551,rep2,1154.67
UCSB030403,-117.786356605838,34.20246883012,rep2,958.55
UCSB030404,-118.181788530679,34.2254333055571,rep2,519.02
UCSB030407,-119.640412303322,34.4614936468092,rep2,453.38
UCSB030408,-117.583341902103,33.4973752475808,rep2,189.57
UCSB030409,-122.781435166618,38.9405446514052,rep2,573.12
UCSB030410,-119.884514075873,34.6978336569584,rep2,1170.55
UCSB032711,-119.163970754535,34.5019316081922,rep2,1426.82
UCSB039252,-118.542055684088,35.7257153594732,rep2,1678.92
UCSC002111,-121.773686852045,36.6879251961254,rep2,37.41
UCSC003914,-121.689795088576,36.4659240005042,rep2,324.78
UCSC005030,-121.972836114544,37.0464828216118,rep2,175.73
UCSC009417,-121.732347360332,36.6258158054198,rep2,52.76
AHUC100004,-120.005860442259,37.4867863051493,rep3,670.64
AHUC100005,-120.097171061176,37.4717186033947,rep3,434.46
AHUC100006,-120.495545370635,38.0563737278822,rep3,520.43
AHUC100007,-119.423077143748,36.6913126339835,rep3,371.52
AHUC100008,-123.082774752569,38.9873668989118,rep3,213.3
AHUC100009,-123.796265678199,39.5103890654682,rep3,0
AHUC100010,-119.371295154272,36.8093158914059,rep3,332.87
CAS-BOT-BC95004,-121.215090344725,35.9941370748316,rep3,347.16
CDA40358,-119.317895574672,36.8203301190818,rep3,307.02
CHSC14017,-122.364383426147,39.0004166209329,rep3,413.81
CHSC23125,-123.059880398056,37.991904218334,rep3,0
CHSC24140,-122.79123148325,38.9448806337398,rep3,540.61
CHSC24930,-124.215261182073,41.8081361980559,rep3,10.92
CHSC26054,-116.959132442913,34.0261465993599,rep3,1254.7
CHSC26430,-123.918123003009,41.7446067603262,rep3,583.5
CHSC27517,-122.823846583325,38.9119841142141,rep3,741.37
CHSC27541,-122.7525055057,38.9358998630129,rep3,559.78
CHSC27746,-120.202364746915,37.7251769316564,rep3,598.14
CHSC27799,-122.796558321554,38.9400394396745,rep3,610.47
CHSC31076,-122.56717215038,38.337786857613,rep3,691.65
CHSC31077,-121.394888986361,39.5529592537362,rep3,324.23
CHSC31306,-123.444902782213,39.690449575679,rep3,694.83
CHSC32094,-121.36120840029,39.4067217470817,rep3,244.37
CHSC35982,-121.940915571684,39.9149305200498,rep3,81.05
CHSC36121,-122.353068481277,39.0167900262331,rep3,379.53
CHSC38460,-121.761134382377,39.7816597040455,rep3,280.8
CHSC40119,-123.310606789127,38.9316600041092,rep3,276.06
CHSC4019,-121.697003621325,39.7414146575161,rep3,122.92
CHSC4065,-122.299933252503,40.155945972812,rep3,104.39
CHSC43315,-121.813658431272,39.2574522856566,rep3,90.14
CHSC47108,-120.440502709042,36.094143025424,rep3,297.79
CHSC52401,-122.768771299039,38.9305117808133,rep3,639.21
CHSC55499,-122.00681146553,40.392052371426,rep3,317.02
CHSC55712,-122.523586772506,39.478997434682,rep3,301.28
CHSC56643,-122.593209546174,39.8583288670041,rep3,355.11
CHSC57470,-123.308559825502,38.5603873677007,rep3,101.79
CHSC59547,-122.678541036856,39.0227287740295,rep3,424.16
CHSC59744,-120.306201391944,37.7898450182698,rep3,562.89
CHSC61985,-118.857513455288,34.3451546406733,rep3,402.67
CHSC62467,-121.401022716013,39.5212773755283,rep3,551.63
CHSC700,-121.310436645148,38.8666246988002,rep3,41.03
CHSC70018,-119.357302703567,36.9059141034461,rep3,810.88
CHSC70378,-121.077063438053,36.9493254703395,rep3,237.81
CHSC71117,-122.811848961227,39.0821953899246,rep3,403.74
CHSC77587,-122.614120327979,39.8001435315386,rep3,459.16
CHSC81274,-123.795022604737,39.4852449529042,rep3,19.21
CHSC88986,-121.898963162153,39.8709284842877,rep3,95.55
CHSC90100,-122.759095512958,38.9543985502745,rep3,650.02
CHSC90532,-122.582683558306,39.1716512099449,rep3,894.68
CHSC9270,-121.88642571091,39.9217280066398,rep3,163.19
CSUSB91437,-117.270207512935,34.2293519668321,rep3,1637.43
CSUSB91439,-116.680416146772,33.0788465522574,rep3,880.88
CSUSB91441,-117.470578983177,33.7950839212161,rep3,364.41
CSUSB91442,-117.27951551735,33.989709736541,rep3,593.1
CSUSB91443,-117.410378941212,33.9261423100731,rep3,262.88
CSUSB91444,-117.0942706599,33.7038880308133,rep3,445.45
DAV300326,-122.765041625361,39.0363535670235,rep3,403.74
DAV300327,-120.636307234909,38.4321720073864,rep3,758.64
DAV300330,-118.23971694986,34.222924619153,rep3,469.63
DAV300331,-117.466653034348,33.7577453170946,rep3,349.03
DAV300333,-119.294791612044,36.8859604272408,rep3,319.49
DAV300334,-120.284334114891,35.4335270347716,rep3,488.35
DAV300336,-121.010241855414,38.8314045731973,rep3,379.34
DAV300337,-120.437487853203,38.5253512711342,rep3,1440.39
DAV300338,-117.665426657858,34.2122724756205,rep3,1211.24
DAV300341,-119.240150209313,36.6152166540337,rep3,161.94
DAV300342,-122.753044227109,39.0812602036406,rep3,977.59
DAV300343,-121.777699909122,39.2155808571863,rep3,289.69
DAV300344,-119.853752325063,35.2262005669921,rep3,595.32
DAV300345,-123.035724443804,38.3020701832805,rep3,0
DAV300346,-119.707759345701,34.4367548395786,rep3,98.58
DAV300349,-121.871805651596,37.6395188264496,rep3,124.44
DAV300351,-122.178970058869,38.437919529048,rep3,283.61
DAV300352,-122.390257305298,39.0651841265213,rep3,402.51
DAV300353,-122.213331607058,38.5985362727774,rep3,134.92
DAV300354,-122.251383142164,38.5546614248003,rep3,354.89
DAV300357,-123.094542802368,38.9812854506623,rep3,162
DAV300358,-122.791588022905,38.8627460206094,rep3,714.12
DAV300359,-122.849890298593,38.8115166956867,rep3,315.28
DAV300360,-122.625799064461,38.8561889537035,rep3,460.85
DAV300361,-122.806935560296,38.8399240356218,rep3,861.25
DAV300363,-122.423888208761,38.6102801495545,rep3,220.71
DAV300366,-120.493965539738,37.6599975696228,rep3,82.02
DAV300369,-122.013532333047,38.491696262701,rep3,40.24
DAV300371,-116.672099818924,34.0533061655557,rep3,1054.58
DAV300373,-122.997794464786,40.7281641839141,rep3,799.24
DAV300376,-122.019024426774,38.4889192730162,rep3,42.61
DAV300378,-122.976963282465,38.832908813001,rep3,441.83
DAV300380,-122.442278822985,38.5948334633461,rep3,560.97
DAV300383,-122.481004193551,38.4191588758991,rep3,389.37
DAV300385,-122.868972331474,38.8068782750451,rep3,645.09
DAV300386,-122.285074313414,38.3843705600614,rep3,120.81
DAV300387,-122.536358848148,38.4421836900445,rep3,213.02
DAV300388,-122.697706679639,38.6213386125889,rep3,253.26
DAV300390,-123.448255518104,38.722387709445,rep3,118.81
DAV300391,-121.090901891278,39.0591295759101,rep3,393.18
DAV300392,-117.681406443489,34.1697179499143,rep3,869.88
DAV300393,-117.268419120257,34.2019235401832,rep3,970.02
DAV300394,-118.227648693153,34.47736131321,rep3,953.27
DAV300395,-117.18796251587,34.2598709064499,rep3,1559.72
DAV300396,-122.18252597184,38.2418541515033,rep3,157.23
DAV300398,-120.363371950352,38.2225629062925,rep3,1121.78
DAV300399,-122.471750088043,38.4375869904061,rep3,488.13
GH93110,-117.165520362829,34.4719105886252,rep3,910.76
GMDRC3694,-115.641299860664,34.7892463395311,rep3,1452.59
GMDRC4298,-115.656429332681,34.7862888686366,rep3,1372.22
GMDRC7692,-115.672233483269,34.7805718249814,rep3,1482.64
GMDRC7800,-115.67681121111,34.7930707767344,rep3,1769.46
GMDRC9674,-115.668899906487,34.8093148806106,rep3,1314.95
GMDRC9754,-115.640497189936,34.8477039937066,rep3,1069.35
GMDRC995,-115.651965452834,34.8090390237038,rep3,1300.71
HREC492,-123.110972695832,38.9885853922579,rep3,151.83
HREC495,-123.058455418011,38.9907542713622,rep3,231.71
HSC201461,-123.481961463991,40.8615819937899,rep3,526.84
HSC201463,-120.554736701353,38.2458654378535,rep3,782.95
HSC201464,-119.690958239465,36.9716771541503,rep3,152.49
HSC201465,-123.586308876834,40.4414465662075,rep3,1549
HSC201466,-119.777863091782,34.5579649130629,rep3,473.21
HSC201467,-120.663680200744,35.4703335933981,rep3,292.45
HSC201469,-123.642627022505,41.027230802628,rep3,128.88
HSC201470,-123.47062804442,40.8617454979459,rep3,726.99
HSC201472,-123.645608351897,39.7212104096709,rep3,536.42
HSC201473,-122.413634556188,39.0907040892214,rep3,391.55
HSC201475,-122.940543528567,39.1445323988412,rep3,506.83
HSC201476,-117.485653222526,33.7502780709148,rep3,390.88
HSC201477,-123.483915784796,40.8525234298942,rep3,285.85
HSC201478,-123.500969854627,40.8078842985294,rep3,719.18
HSC201479,-123.79553181845,39.5212975633777,rep3,0
HSC201481,-123.038353430128,38.5279561632494,rep3,108.23
HSC201482,-123.121498171907,38.9223562877056,rep3,425.82
HSC201484,-123.757061805073,40.8170451355,rep3,410.13
HSC201485,-124.104283900008,41.0757708219277,rep3,224.58
HSC201486,-124.093839221932,41.0453209885261,rep3,163.32
HSC201487,-123.979896222493,41.3052719642688,rep3,443.46
HSC201488,-123.125962617027,39.1512500302464,rep3,523.14
HSC201489,-124.14279914829,41.0912262700123,rep3,192.41
HSC201492,-123.713891629101,40.8443517567834,rep3,1366.74
HSC201493,-123.809495445791,40.8931351636025,rep3,292.86
HSC201494,-123.865620239594,40.5710227497718,rep3,650.29
HSC201495,-123.548883007721,40.5052969409286,rep3,830.91
HSC201497,-123.796764143812,40.9873939356825,rep3,972.94
HSC201498,-124.13230960829,41.0467988023215,rep3,0
HSC201499,-124.084654167557,41.05000430344,rep3,164.94
HSC201503,-123.646603017314,40.4632321319441,rep3,1050.67
HSC201504,-124.151422444512,41.0804041965039,rep3,61.76
HSC201505,-123.551177232752,40.7842367876013,rep3,367.05
HSC201506,-123.564468749137,40.771485677904,rep3,684.91
HSC201507,-123.843913561599,41.0802139196494,rep3,782.65
HSC201509,-123.773937168614,40.8481012790647,rep3,496.05
HSC201510,-122.959084050994,39.0983309599507,rep3,471.74
HSC201512,-122.555091144782,39.0957756204633,rep3,548.52
HSC201514,-122.984522121299,39.0937582829052,rep3,577.2
HSC201515,-123.428261182514,40.7788141461574,rep3,680.98
HSC201516,-123.549553664301,40.9285613388786,rep3,916.28
HSC201517,-120.309016282323,38.6798585866021,rep3,1815.8
HSC201518,-122.731713774328,39.155616527697,rep3,994.55
HSC201521,-123.675490889665,40.4380804825436,rep3,754.97
HSC201523,-122.606974508898,38.6974511142413,rep3,419.85
HSC201525,-122.729698870413,38.8481491772668,rep3,940.48
HSC201526,-123.225732195604,39.7986804660039,rep3,413.73
HSC201529,-122.413322124704,38.8643622969765,rep3,646.73
HSC201530,-123.878404215346,41.1463600008122,rep3,823.22
HSC201531,-123.532405710627,40.8332686985888,rep3,979.89
HSC201532,-123.427875526381,40.8747251110781,rep3,445.46
HSC201533,-120.617819846924,35.2037332784395,rep3,74.66
HSC201535,-123.194399496673,39.6229079787706,rep3,720.46
HSC201537,-123.638578808571,40.5165758859548,rep3,933.63
HSC201539,-123.707495597073,39.0088169497654,rep3,0
HSC201540,-123.197796618583,38.8969668090312,rep3,314.28
HSC79847,-117.826324462372,34.2763426741106,rep3,1164.94
IRVC100599,-116.590713615308,34.0610664927299,rep3,876.76
IRVC100600,-116.407886669674,34.1216726157079,rep3,995.37
IRVC15781,-116.420447493223,34.137998144964,rep3,1104.65
JEPS104716,-121.483804387757,37.6394369858278,rep3,243.72
JEPS110841,-122.2888432683,38.3900786128583,rep3,170.98
JEPS110843,-122.40359306877,38.5247664895415,rep3,202.16
JEPS110844,-122.381200537035,38.5955807530665,rep3,272
JEPS110845,-122.396048538314,38.5893873626317,rep3,224.61
JEPS110846,-122.388495778626,38.6150095095328,rep3,187.64
JEPS110847,-122.307525105213,38.3757487716368,rep3,14.99
JEPS110848,-122.538917289596,38.4714586776559,rep3,584.45
JEPS110862,-122.414958176553,38.4771794344579,rep3,48.94
JEPS111846,-122.182528491543,38.0185105674398,rep3,201.48
JEPS1487,-122.598205558525,37.9507456407417,rep3,219
JEPS1490,-118.455179545956,35.5971859446023,rep3,849.72
JEPS1494,-121.899937251122,37.2080613579605,rep3,134.07
JEPS1495,-116.497124952054,33.5856132059738,rep3,1200.02
JEPS1497,-118.023023,34.2168904959422,rep3,844.37
JEPS1518,-118.014665844158,34.1530302045794,rep3,165.51
JEPS1796,-119.612198888254,36.9835330836315,rep3,255.23
JEPS1797,-122.006798681012,38.4437389937341,rep3,87.99
JEPS1803,-115.652121944906,34.7878335529041,rep3,1520.37
JEPS1805,-118.162456392357,34.2155721602495,rep3,527.66
JEPS18372,-117.212847026709,32.8283061531763,rep3,103.45
JEPS1879,-123.92061590312,41.8714606889078,rep3,548.38
JEPS1889,-116.75046440457,33.1779732757803,rep3,1084.74
JEPS1913,-119.597724434303,36.574546927525,rep3,95.93
JEPS21155,-120.869928681128,38.4652779380926,rep3,294.33
JEPS25353,-121.704372676545,37.8611902954149,rep3,51.63
JEPS2989,-122.030898098081,38.9903868801737,rep3,36.78
JEPS30298,-119.484919426402,37.1318105419028,rep3,497.67
JEPS3117,-120.405876252585,38.0772117600409,rep3,382.23
JEPS3134,-118.899498609248,36.4963091121447,rep3,648.77
JEPS3135,-116.721245308375,33.7097743852549,rep3,1399.33
JEPS3136,-122.0116145223,39.0255185561646,rep3,15.54
JEPS35787,-122.50815469545,38.2764373979621,rep3,49.54
JEPS45200,-120.502759293489,37.6619020329945,rep3,93.29
JEPS83176,-121.528001248221,36.4059226898734,rep3,939.49
JEPS85033,-122.225258183564,38.4282451035224,rep3,345.86
JEPS94183,-122.472117813245,39.3975698214315,rep3,439.94
JROH5546,-122.245074506341,37.4027175898491,rep3,110.57
LOB115754,-116.705725095275,33.884998414589,rep3,878.04
LOB115763,-117.425469932723,33.610723978765,rep3,634
LOB115764,-117.449791341214,33.5956043605271,rep3,630.29
LOB115765,-117.487422875197,33.6198367952496,rep3,784.77
OBI106017,-117.314448665971,33.9709459086653,rep3,361.75
OBI106019,-120.65619069927,35.1918202622565,rep3,130.05
OBI106022,-120.017399358553,35.3788003397569,rep3,646.79
OBI106023,-119.746250341783,35.0685766220625,rep3,800.42
OBI106025,-120.37920925711,35.4811995411484,rep3,490.5
OBI106026,-120.414278251807,35.1306975359427,rep3,331.74
OBI106031,-120.431731533809,34.798306189725,rep3,133.22
OBI106032,-120.635659108535,35.4182373676449,rep3,394.61
OBI106034,-122.661975403793,38.0683710370312,rep3,266.52
OBI106036,-123.735230123726,38.9468096429317,rep3,0
OBI106039,-120.580230810375,35.3799990885742,rep3,365.18
OBI106041,-121.07701945757,35.6811294412499,rep3,871.66
OBI106042,-120.513590373327,35.2370973605587,rep3,521.92
OBI106043,-120.941875748157,35.7544619632773,rep3,244.79
OBI106044,-119.818136685227,34.5108881396682,rep3,711.72
OBI106047,-120.454388548772,35.2089921562365,rep3,202.01
OBI106053,-120.897992188985,35.5428329195635,rep3,511.54
OBI106058,-116.546854042698,32.5941171661702,rep3,819.05
OBI106060,-119.606123326902,34.5156797682648,rep3,565.24
OBI106061,-120.521038957692,35.4341911073156,rep3,481.87
OBI106063,-120.337490186637,35.4543674012157,rep3,427.6
PGM1097,-121.060525743531,36.0925147217145,rep3,165.83
POM126452,-116.574980102617,32.8441598612293,rep3,1469.44
POM126470,-117.307326375612,33.9581085137501,rep3,414.75
POM128992,-117.103199902078,34.0044920302358,rep3,628.18
POM13005,-116.716881402407,33.6944127128765,rep3,1474.45
POM155815,-117.255512737887,33.2961090401517,rep3,190.09
POM202997,-120.618086719726,35.3879913271068,rep3,311.41
POM210106,-116.532781319066,33.0781654869348,rep3,781.01
POM226856,-122.187859067598,37.4551915745759,rep3,21.15
POM229166,-117.34333382519,34.5035135264115,rep3,923.66
POM258226,-116.954871557983,33.8048337769909,rep3,470.8
POM263485,-122.503981242322,38.5665624672902,rep3,157.62
POM289745,-122.194032906445,37.4105615802857,rep3,57.98
POM289748,-119.801066778214,37.2284985230451,rep3,440.71
POM289751,-117.131955384256,33.4328393951969,rep3,541.35
POM293455,-117.348240478302,34.2294137224218,rep3,1227.45
POM296771,-117.705795876349,34.1840282845984,rep3,1458.3
POM305712,-116.688577551596,33.2379060849597,rep3,866.37
POM307904,-119.275893167201,35.5017607967758,rep3,105.54
POM346565,-122.722531844199,38.9826517367703,rep3,403.74
POM347129,-117.443574207499,34.2150680167164,rep3,738.89
