ID1,ID2,lat,long,el
SBBG127047,rep1,34.24162881,-118.0009886,771.73
SBBG133171,rep1,34.54123627,-119.6221024,478.81
SBBG15862,rep1,34.05350743,-118.1159673,135.39
SBBG164498,rep1,36.18100193,-121.5611576,854.11
SBBG164500,rep1,34.72039153,-120.2192287,272.94
SBBG164505,rep1,35.06248182,-119.2704463,184.21
SBBG164507,rep1,35.25518129,-118.6997605,519.55
SBBG164508,rep1,35.36023671,-118.7622517,431.44
SBBG164509,rep1,35.34036122,-120.621328,577.89
SBBG164510,rep1,37.13712157,-119.4684131,502.78
SBBG164512,rep1,36.58184106,-120.8006711,349.22
SBBG164515,rep1,35.11601323,-120.4024593,273.4
SBBG164516,rep1,35.44484846,-119.9088167,797.86
SBBG164517,rep1,35.5268272,-119.9401231,384.88
SBBG164522,rep1,34.77756129,-120.1545538,340
SBBG164525,rep1,34.51492599,-120.4201276,259.07
SBBG164526,rep1,34.56593868,-119.7043324,681.73
SBBG164527,rep1,34.9491861,-120.1855313,639.45
SBBG164529,rep1,34.56187685,-118.9053127,1106.04
SBBG17321,rep1,34.5260935,-119.5136227,1105.12
SBBG23031,rep1,34.73225254,-120.0249738,619.61
SBBG27701,rep1,34.27247292,-117.1793648,1584.67
SBBG48273,rep1,34.54359139,-119.725412,539.69
SBBG64777,rep1,34.34777171,-119.0301,179.46
SBBG64792,rep1,34.90137196,-120.1513787,579.1
SBBG64807,rep1,34.42883398,-119.8239113,4.64
SBBG82088,rep1,35.26429166,-119.9512103,679.44
SBBG82157,rep1,34.8154843,-120.0464015,806.69
SBBG82159,rep1,34.3917752,-119.3678305,278.69
SBBG82202,rep1,34.64039456,-120.1418735,225.1
SBBG82204,rep1,34.72937996,-119.8298693,1625.47
SBBG82469,rep1,34.52156406,-120.3801286,371.31
SD00010429,rep1,38.54743495,-123.0570779,205.44
SD00010457,rep1,32.90770382,-116.9821554,233.54
SD00010459,rep1,32.90526643,-116.4125064,1077.81
SD00010464,rep1,33.20917901,-116.623715,1296.4
SD00010465,rep1,33.07273392,-116.5222494,828.06
SD00010467,rep1,33.06109671,-116.5918852,1367.27
SD00010469,rep1,33.05513969,-116.83333,604.22
SD00010470,rep1,33.36653086,-116.6774892,1193.99
SD00010471,rep1,33.33116842,-116.9722381,453.88
SD00010472,rep1,33.31108317,-116.9554614,539.19
SD00010486,rep1,37.52250436,-119.5913851,1768.55
SD00010488,rep1,34.49765627,-117.7352665,1041.26
SD00010489,rep1,33.7617055,-117.8647068,44.79
SD00010492,rep1,34.52852302,-118.1358316,1109.28
SD00010495,rep1,35.37407645,-118.5456855,1078.23
SD00010502,rep1,34.37612524,-118.1714602,1896.47
SD00010507,rep1,34.81200096,-120.4654188,242.89
SD00010530,rep1,32.6909439,-116.4570852,1121.67
SD00010549,rep1,32.70068484,-116.7195059,722.67
SD00010551,rep1,33.14078677,-116.5901914,1607.92
SD00010552,rep1,32.77979591,-116.4083456,1515.03
SD00010556,rep1,32.69289729,-116.8094122,401.44
SD00010557,rep1,32.74181705,-116.6037122,1215.91
SD00010558,rep1,33.01690355,-116.8097637,452.48
SD00010560,rep1,33.10181595,-117.1071464,199.91
SD00010563,rep1,32.82404997,-116.4092442,1702.14
SD00010564,rep1,32.9008138,-116.649795,863.7
SD00010565,rep1,32.91542006,-116.5646303,1262.98
SD00010566,rep1,32.80294026,-116.5975739,1075.01
SD00010567,rep1,33.34806301,-117.3381091,72.25
SD00010569,rep1,32.84829215,-116.4662456,1652.73
SD00010570,rep1,33.07815858,-116.429153,729.79
SD00010571,rep1,33.26126508,-116.5857461,1177.81
SD00010572,rep1,32.81838426,-116.9715452,116.59
SD00010573,rep1,33.28545475,-116.6790031,869.87
SD00010574,rep1,33.05855637,-116.941523,416.61
SD00010575,rep1,33.20557361,-117.0164627,413.22
SD00010578,rep1,32.73849253,-116.7418167,682.26
SD00010587,rep1,33.28503438,-117.2576869,171.27
SD00010601,rep1,33.09122128,-116.513275,754.3
SD00010604,rep1,32.9152463,-116.5326182,1514.6
SD00010605,rep1,33.05567118,-116.7407393,791.11
SD00010606,rep1,33.07669953,-116.6270891,1223.06
SD00010608,rep1,33.41685068,-116.9562314,909.23
SD00010609,rep1,33.56629781,-116.9712106,642.4
SD00010610,rep1,32.86507576,-117.1382826,137.74
SD00010612,rep1,32.66488359,-116.3010742,1111.17
SD00010614,rep1,33.29464672,-116.8250709,1434.01
SD00010616,rep1,32.82710464,-117.2628165,155.12
SD00010617,rep1,33.23897016,-116.9388402,836.51
SD00010618,rep1,33.33657861,-117.4221087,76.09
SD00010663,rep1,34.42697866,-118.4850146,399.49
SDSU06100,rep1,37.46689538,-119.5340481,2218.61
SDSU06105,rep1,32.74940865,-116.2900008,1229.95
SDSU06111,rep1,33.05466579,-116.5061492,1278.52
SDSU06135,rep1,32.77881187,-116.3560175,1435.67
SDSU06137,rep1,34.20703108,-117.7581301,850.33
SDSU06143,rep1,39.11161426,-123.2350677,535.84
SDSU06149,rep1,37.42259322,-119.7439637,1081.62
SDSU15375,rep1,33.3057066,-117.1884328,63.97
SEINET3156484,rep1,34.32723011,-118.5818964,975.49
SEINET5521018,rep1,39.28772163,-120.8253909,1369.36
SEINET5521020,rep1,38.77381127,-121.4048043,27.54
SEINET5521026,rep1,38.99454316,-121.0659299,627.76
